Date,EMA
2002-01-28,0.3395
2002-01-25,0.3367
2002-01-24,0.335
2002-01-23,0.3329
2002-01-22,0.3298
2002-01-18,0.3287
2002-01-17,0.3281
2002-01-16,0.3276
2002-01-15,0.3288
2002-01-14,0.3306
2002-01-11,0.3338
2002-01-10,0.3365
2002-01-09,0.3403
2002-01-08,0.3397
2002-01-07,0.3391
2002-01-04,0.3352
2002-01-03,0.3316
2002-01-02,0.3259
2001-12-31,0.3246
2001-12-28,0.3215
2001-12-27,0.3195
2001-12-26,0.3183
2001-12-24,0.3177
2001-12-21,0.3184
2001-12-20,0.3189
2001-12-19,0.3183
2001-12-18,0.3202
2001-12-17,0.3215
2001-12-14,0.3247
2001-12-13,0.3276
2001-12-12,0.3285
2001-12-11,0.3284
2001-12-10,0.3256
2001-12-07,0.3235
2001-12-06,0.3203
2001-12-05,0.3129
2001-12-04,0.3077
2001-12-03,0.3057
2001-11-30,0.3032
2001-11-29,0.3022
2001-11-28,0.3004
2001-11-27,0.2975
2001-11-26,0.2927
2001-11-23,0.2911
2001-11-21,0.2899
2001-11-20,0.2887
2001-11-19,0.2866
2001-11-16,0.2868
2001-11-15,0.2861
2001-11-14,0.2846
2001-11-13,0.2823
2001-11-12,0.2813
2001-11-09,0.2814
2001-11-08,0.2817
2001-11-07,0.2787
2001-11-06,0.2756
2001-11-05,0.2735
2001-11-02,0.2712
2001-11-01,0.2696
2001-10-31,0.2705
2001-10-30,0.2713
2001-10-29,0.2735
2001-10-26,0.2722
2001-10-25,0.2696
2001-10-24,0.2679
2001-10-23,0.267
2001-10-22,0.2625
2001-10-19,0.2599
2001-10-18,0.2577
2001-10-17,0.2571
2001-10-16,0.2529
2001-10-15,0.2487
2001-10-12,0.2439
2001-10-11,0.2402
2001-10-10,0.237
2001-10-09,0.2359
2001-10-08,0.2346
2001-10-05,0.2347
2001-10-04,0.2354
2001-10-03,0.2364
2001-10-02,0.2389
2001-10-01,0.2404
2001-09-28,0.242
2001-09-27,0.2433
2001-09-26,0.2464
2001-09-25,0.2483
2001-09-24,0.2495
2001-09-21,0.2511
2001-09-20,0.2574
2001-09-19,0.2601
2001-09-18,0.2628
2001-09-17,0.2646
2001-09-10,0.27
2001-09-07,0.2731
2001-09-06,0.2753
2001-09-05,0.2749
2001-09-04,0.2751
2001-08-31,0.2743
2001-08-30,0.276
2001-08-29,0.278
2001-08-28,0.2782
2001-08-27,0.2768
2001-08-24,0.2761
2001-08-23,0.2773
2001-08-22,0.2781
2001-08-21,0.2799
2001-08-20,0.2814
2001-08-17,0.2833
2001-08-16,0.2861
2001-08-15,0.2886
2001-08-14,0.29
2001-08-13,0.2903
2001-08-10,0.291
2001-08-09,0.292
2001-08-08,0.2934
2001-08-07,0.2943
2001-08-06,0.295
2001-08-03,0.2969
2001-08-02,0.2964
2001-08-01,0.2966
2001-07-31,0.2989
2001-07-30,0.3009
2001-07-27,0.3039
2001-07-26,0.3087
2001-07-25,0.3155
2001-07-24,0.3217
2001-07-23,0.3283
2001-07-20,0.3341
2001-07-19,0.3425
2001-07-18,0.3476
2001-07-17,0.3521
2001-07-16,0.3501
2001-07-13,0.3448
2001-07-12,0.3407
2001-07-11,0.3385
2001-07-10,0.3434
2001-07-09,0.343
2001-07-06,0.3454
2001-07-05,0.346
2001-07-03,0.344
2001-07-02,0.3419
2001-06-29,0.3388
2001-06-28,0.335
2001-06-27,0.3324
2001-06-26,0.3265
2001-06-25,0.3211
2001-06-22,0.3172
2001-06-21,0.3125
2001-06-20,0.3099
2001-06-19,0.3119
2001-06-18,0.3115
2001-06-15,0.3125
2001-06-14,0.3148
2001-06-13,0.3177
2001-06-12,0.3167
2001-06-11,0.321
2001-06-08,0.322
2001-06-07,0.3211
2001-06-06,0.3233
2001-06-05,0.3251
2001-06-04,0.3278
2001-06-01,0.3302
2001-05-31,0.3363
2001-05-30,0.3448
2001-05-29,0.352
2001-05-25,0.3556
2001-05-24,0.3571
2001-05-23,0.3585
2001-05-22,0.3588
2001-05-21,0.3583
2001-05-18,0.3589
2001-05-17,0.3606
2001-05-16,0.3597
2001-05-15,0.3619
2001-05-14,0.3641
2001-05-11,0.3685
2001-05-10,0.3735
2001-05-09,0.3756
2001-05-08,0.3783
2001-05-07,0.3776
2001-05-04,0.3759
2001-05-03,0.3784
2001-05-02,0.3756
2001-05-01,0.371
2001-04-30,0.3685
2001-04-27,0.3611
2001-04-26,0.3571
2001-04-25,0.3523
2001-04-24,0.3497
2001-04-23,0.346
2001-04-20,0.3416
2001-04-19,0.3341
2001-04-18,0.3229
2001-04-17,0.3226
2001-04-16,0.3234
2001-04-12,0.3214
2001-04-11,0.3212
2001-04-10,0.3158
2001-04-09,0.3161
2001-04-06,0.3171
2001-04-05,0.318
2001-04-04,0.3198
2001-04-03,0.3249
2001-04-02,0.3256
2001-03-30,0.3241
2001-03-29,0.3208
2001-03-28,0.3193
2001-03-27,0.3164
2001-03-26,0.3133
2001-03-23,0.3056
2001-03-22,0.2998
2001-03-21,0.2983
2001-03-20,0.2985
2001-03-19,0.2955
2001-03-16,0.2951
2001-03-15,0.2972
2001-03-14,0.2935
2001-03-13,0.2968
2001-03-12,0.2997
2001-03-09,0.3005
2001-03-08,0.2983
2001-03-07,0.2955
2001-03-06,0.2899
2001-03-05,0.285
2001-03-02,0.2836
2001-03-01,0.2854
2001-02-28,0.2892
2001-02-27,0.2888
2001-02-26,0.2885
2001-02-23,0.2888
2001-02-22,0.2908
2001-02-21,0.2917
2001-02-20,0.2955
2001-02-16,0.2969
2001-02-15,0.2994
2001-02-14,0.3001
2001-02-13,0.3026
2001-02-12,0.3032
2001-02-09,0.3069
2001-02-08,0.3065
2001-02-07,0.3059
2001-02-06,0.3048
2001-02-05,0.3052
2001-02-02,0.3044
2001-02-01,0.3015
2001-01-31,0.2993
2001-01-30,0.2939
2001-01-29,0.2872
2001-01-26,0.2856
2001-01-25,0.2839
2001-01-24,0.2782
2001-01-23,0.2711
2001-01-22,0.2668
2001-01-19,0.2623
2001-01-18,0.2556
2001-01-17,0.2529
2001-01-16,0.2504
2001-01-12,0.2477
2001-01-11,0.243
2001-01-10,0.2427
2001-01-09,0.2408
2001-01-08,0.2381
2001-01-05,0.2344
2001-01-04,0.2298
2001-01-03,0.2202
2001-01-02,0.2207
2000-12-29,0.22
2000-12-28,0.2197
2000-12-27,0.2205
2000-12-26,0.2215
2000-12-22,0.221
2000-12-21,0.2229
2000-12-20,0.2248
2000-12-19,0.2286
2000-12-18,0.2314
2000-12-15,0.2341
2000-12-14,0.2374
2000-12-13,0.2399
2000-12-12,0.2412
2000-12-11,0.2439
2000-12-08,0.2473
2000-12-07,0.2527
2000-12-06,0.2606
2000-12-05,0.2696
2000-12-04,0.2728
2000-12-01,0.276
2000-11-30,0.2805
2000-11-29,0.287
2000-11-28,0.2903
2000-11-27,0.2923
2000-11-24,0.2909
2000-11-22,0.2924
2000-11-21,0.2945
2000-11-20,0.2958
2000-11-17,0.2994
2000-11-16,0.3018
2000-11-15,0.3037
2000-11-14,0.3042
2000-11-13,0.3051
2000-11-10,0.3102
2000-11-09,0.3145
2000-11-08,0.3179
2000-11-07,0.3171
2000-11-06,0.3157
2000-11-03,0.3108
2000-11-02,0.303
2000-11-01,0.2997
2000-10-31,0.3013
2000-10-30,0.3022
2000-10-27,0.3054
2000-10-26,0.3102
2000-10-25,0.3162
2000-10-24,0.3228
2000-10-23,0.3253
2000-10-20,0.3298
2000-10-19,0.3394
2000-10-18,0.3508
2000-10-17,0.3637
2000-10-16,0.372
2000-10-13,0.3801
2000-10-12,0.3969
2000-10-11,0.4172
2000-10-10,0.4426
2000-10-09,0.4687
2000-10-06,0.4973
2000-10-05,0.5319
2000-10-04,0.5715
2000-10-03,0.6237
2000-10-02,0.679
2000-09-29,0.7406
2000-09-28,0.8109
2000-09-27,0.8263
2000-09-26,0.8369
2000-09-25,0.8446
2000-09-22,0.8559
2000-09-21,0.8779
2000-09-20,0.8774
2000-09-19,0.8738
2000-09-18,0.8682
2000-09-15,0.8764
2000-09-14,0.878
2000-09-13,0.8774
2000-09-12,0.8826
2000-09-11,0.887
2000-09-08,0.8879
2000-09-07,0.8791
2000-09-06,0.8768
2000-09-05,0.8664
2000-09-01,0.8495
2000-08-31,0.8333
2000-08-30,0.8213
2000-08-29,0.8065
2000-08-28,0.7922
2000-08-25,0.7769
2000-08-24,0.7606
2000-08-23,0.7469
2000-08-22,0.7407
2000-08-21,0.7361
2000-08-18,0.7316
2000-08-17,0.7224
2000-08-16,0.7212
2000-08-15,0.7248
2000-08-14,0.7278
2000-08-11,0.7305
2000-08-10,0.7362
2000-08-09,0.7393
2000-08-08,0.7427
2000-08-07,0.7475
2000-08-04,0.7535
2000-08-03,0.7555
2000-08-02,0.7711
2000-08-01,0.7786
2000-07-31,0.7834
2000-07-28,0.7931
2000-07-27,0.7946
2000-07-26,0.804
2000-07-25,0.816
2000-07-24,0.8292
2000-07-21,0.8377
2000-07-20,0.8421
2000-07-19,0.8453
2000-07-18,0.8487
2000-07-17,0.8417
2000-07-14,0.8339
2000-07-13,0.8283
2000-07-12,0.8167
2000-07-11,0.8039
2000-07-10,0.7919
2000-07-07,0.7871
2000-07-06,0.7861
2000-07-05,0.7853
2000-07-03,0.7818
2000-06-30,0.7812
2000-06-29,0.7782
2000-06-28,0.7738
2000-06-27,0.7675
2000-06-26,0.7583
2000-06-23,0.7512
2000-06-22,0.7384
2000-06-21,0.716
2000-06-20,0.7063
2000-06-19,0.6986
2000-06-16,0.7025
2000-06-15,0.7023
2000-06-14,0.7058
2000-06-13,0.7043
2000-06-12,0.7084
2000-06-09,0.7047
2000-06-08,0.6996
2000-06-07,0.6919
2000-06-06,0.6891
2000-06-05,0.6885
2000-06-02,0.6855
2000-06-01,0.6811
2000-05-31,0.6958
2000-05-30,0.7052
2000-05-26,0.7154
2000-05-25,0.7273
2000-05-24,0.7409
2000-05-23,0.7615
2000-05-22,0.7794
2000-05-19,0.7959
2000-05-18,0.8069
2000-05-17,0.814
2000-05-16,0.8217
2000-05-15,0.8295
2000-05-12,0.8332
2000-05-11,0.8412
2000-05-10,0.8587
2000-05-09,0.8755
2000-05-08,0.8857
2000-05-05,0.8951
2000-05-04,0.9088
2000-05-03,0.9183
2000-05-02,0.9235
2000-05-01,0.9227
2000-04-28,0.9189
2000-04-27,0.9106
2000-04-26,0.9171
2000-04-25,0.9092
2000-04-24,0.9071
2000-04-20,0.9165
2000-04-19,0.9133
2000-04-18,0.9053
2000-04-17,0.9001
2000-04-14,0.917
2000-04-13,0.9381
2000-04-12,0.9602
2000-04-11,0.9746
2000-04-10,0.9847
2000-04-07,0.9834
2000-04-06,0.9892
2000-04-05,0.9907
2000-04-04,0.9994
2000-04-03,0.9998
2000-03-31,0.9954
2000-03-30,1.0036
2000-03-29,1.0033
2000-03-28,0.9933
2000-03-27,0.9846
2000-03-24,0.9733
2000-03-23,0.9515
2000-03-22,0.9255
2000-03-21,0.9092
2000-03-20,0.9064
2000-03-17,0.9013
2000-03-16,0.9008
2000-03-15,0.9049
2000-03-14,0.9127
2000-03-13,0.9129
2000-03-10,0.9116
2000-03-09,0.9107
2000-03-08,0.911
2000-03-07,0.9081
2000-03-06,0.8985
2000-03-03,0.8875
2000-03-02,0.876
2000-03-01,0.8584
2000-02-29,0.8509
2000-02-28,0.8502
2000-02-25,0.855
2000-02-24,0.8531
2000-02-23,0.8465
2000-02-22,0.8454
2000-02-18,0.8491
2000-02-17,0.8462
2000-02-16,0.8417
2000-02-15,0.8319
2000-02-14,0.8241
2000-02-11,0.8245
2000-02-10,0.8178
2000-02-09,0.8109
2000-02-08,0.8003
2000-02-07,0.7875
2000-02-04,0.782
2000-02-03,0.782
2000-02-02,0.7881
2000-02-01,0.7948
2000-01-31,0.7976
2000-01-28,0.806
2000-01-27,0.8043
2000-01-26,0.8011
2000-01-25,0.7953
2000-01-24,0.7964
2000-01-21,0.7922
2000-01-20,0.7772
2000-01-19,0.7568
2000-01-18,0.7484
2000-01-14,0.7459
2000-01-13,0.7445
2000-01-12,0.752
2000-01-11,0.7603
2000-01-10,0.7689
2000-01-07,0.7692
2000-01-06,0.7788
2000-01-05,0.7745
2000-01-04,0.7732
2000-01-03,0.764
1999-12-31,0.7585
1999-12-30,0.7583
1999-12-29,0.756
1999-12-28,0.7621
1999-12-27,0.7658
1999-12-23,0.7615
1999-12-22,0.7605
1999-12-21,0.7576
1999-12-20,0.7618
1999-12-17,0.7646
1999-12-16,0.7659
1999-12-15,0.7723
1999-12-14,0.788
1999-12-13,0.7987
1999-12-10,0.805
1999-12-09,0.8078
1999-12-08,0.8018
1999-12-07,0.7856
1999-12-06,0.7653
1999-12-03,0.7439
1999-12-02,0.7216
1999-12-01,0.7096
1999-11-30,0.6984
1999-11-29,0.6896
1999-11-26,0.6853
1999-11-24,0.6792
1999-11-23,0.6747
1999-11-22,0.6712
1999-11-19,0.667
1999-11-18,0.6656
1999-11-17,0.6612
1999-11-16,0.6566
1999-11-15,0.652
1999-11-12,0.6471
