Date,SMA
2020-07-13,90.6144
2020-07-10,90.0145
2020-07-09,89.5123
2020-07-08,89.0244
2020-07-07,88.7149
2020-07-06,88.1292
2020-07-02,87.7554
2020-07-01,87.3554
2020-06-30,87.1128
2020-06-29,86.903
2020-06-26,86.4164
2020-06-25,85.9373
2020-06-24,85.6601
2020-06-23,85.244
2020-06-22,84.4687
2020-06-19,83.9556
2020-06-18,83.1942
2020-06-17,82.5367
2020-06-16,81.7948
2020-06-15,81.0475
2020-06-12,80.6703
2020-06-11,80.0505
2020-06-10,79.2587
2020-06-09,78.4859
2020-06-08,78.2757
2020-06-05,77.9233
2020-06-04,77.8092
2020-06-03,77.6216
2020-06-02,77.3873
2020-06-01,77.2028
2020-05-29,76.7794
2020-05-28,76.4207
2020-05-27,76.3083
2020-05-26,76.3494
2020-05-22,75.9747
2020-05-21,75.7282
2020-05-20,75.333
2020-05-19,74.9191
2020-05-18,74.4142
2020-05-15,73.8117
2020-05-14,73.4502
2020-05-13,73.0775
2020-05-12,72.392
2020-05-11,71.5768
2020-05-08,70.9188
2020-05-07,70.209
2020-05-06,69.5452
2020-05-05,68.8936
2020-05-04,68.4378
2020-05-01,68.1655
2020-04-30,68.1276
2020-04-29,68.065
2020-04-28,68.0085
2020-04-27,67.8852
2020-04-24,67.5578
2020-04-23,67.3515
2020-04-22,67.0329
2020-04-21,66.9647
2020-04-20,66.3487
2020-04-17,65.4956
2020-04-16,64.4193
2020-04-15,63.4272
2020-04-14,62.7768
2020-04-13,62.0667
2020-04-09,61.689
2020-04-08,61.1507
2020-04-07,60.8598
2020-04-06,60.0239
2020-04-03,59.4701
2020-04-02,59.5764
2020-04-01,59.7475
2020-03-31,59.5842
2020-03-30,59.3878
2020-03-27,59.1745
2020-03-26,59.4691
2020-03-25,59.6977
2020-03-24,60.3443
2020-03-23,61.334
2020-03-20,62.1997
2020-03-19,63.0447
2020-03-18,64.2128
2020-03-17,65.5881
2020-03-16,66.9511
2020-03-13,67.9298
2020-03-12,67.7447
2020-03-11,68.3553
2020-03-10,68.5771
2020-03-09,69.1549
2020-03-06,69.9682
2020-03-05,70.8569
2020-03-04,71.5149
2020-03-03,72.0867
2020-03-02,72.3704
2020-02-28,73.4008
2020-02-27,75.0252
2020-02-26,76.0049
2020-02-25,76.9046
2020-02-24,77.2257
2020-02-21,77.8351
2020-02-20,77.9121
2020-02-19,77.9149
2020-02-18,77.7827
2020-02-14,77.4965
2020-02-13,77.3854
2020-02-12,77.2781
2020-02-11,77.3316
2020-02-10,77.0464
2020-02-07,76.9283
2020-02-06,76.8582
2020-02-05,76.7456
2020-02-04,76.626
2020-02-03,76.6716
2020-01-31,76.9614
2020-01-30,76.7837
2020-01-29,76.5733
2020-01-28,76.3856
2020-01-27,76.3624
2020-01-24,76.3755
2020-01-23,76.0605
2020-01-22,75.5579
2020-01-21,75.1041
2020-01-17,74.5376
2020-01-16,74.0747
2020-01-15,73.6546
2020-01-14,73.1239
2020-01-13,72.4644
2020-01-10,71.9676
2020-01-09,71.3435
2020-01-08,70.7975
2020-01-07,70.3949
2020-01-06,69.9685
2020-01-03,69.6226
2020-01-02,69.2025
2019-12-31,68.7989
2019-12-30,68.4859
2019-12-27,68.0501
2019-12-26,67.485
2019-12-24,67.0974
2019-12-23,66.7078
2019-12-20,66.4529
2019-12-19,66.0958
2019-12-18,65.7154
2019-12-17,65.2619
2019-12-16,64.7472
2019-12-13,64.5116
2019-12-12,64.394
2019-12-11,64.3407
2019-12-10,64.2954
2019-12-09,64.1528
2019-12-06,63.9734
2019-12-05,63.8817
2019-12-04,63.924
2019-12-03,64.0894
2019-12-02,64.2707
2019-11-29,64.1838
2019-11-27,64.1148
2019-11-26,64.0071
2019-11-25,63.8766
2019-11-22,63.7698
2019-11-21,63.6754
2019-11-20,63.5555
2019-11-19,63.3248
2019-11-18,63.0437
2019-11-15,62.8202
2019-11-14,62.46
2019-11-13,62.0426
2019-11-12,61.6287
2019-11-11,61.3063
2019-11-08,61.0251
2019-11-07,60.6317
2019-11-06,60.2697
2019-11-05,59.9156
2019-11-04,59.532
2019-11-01,59.0538
2019-10-31,58.6929
2019-10-30,58.3996
2019-10-29,58.1247
2019-10-28,57.821
2019-10-25,57.5188
2019-10-24,57.2723
2019-10-23,56.8721
2019-10-22,56.5083
2019-10-21,56.138
2019-10-18,55.8664
2019-10-17,55.6504
2019-10-16,55.2482
2019-10-15,54.9994
2019-10-14,54.7261
2019-10-11,54.3882
2019-10-10,54.0886
2019-10-09,53.8972
2019-10-08,53.6925
2019-10-07,53.5768
2019-10-04,53.4001
2019-10-03,53.2973
2019-10-02,53.3837
2019-10-01,53.3354
2019-09-30,53.2121
2019-09-27,53.1356
2019-09-26,53.1225
2019-09-25,53.2384
2019-09-24,53.2268
2019-09-23,53.0537
2019-09-20,52.9545
2019-09-19,52.7776
2019-09-18,52.5359
2019-09-17,52.2301
2019-09-16,51.9035
2019-09-13,51.7208
2019-09-12,51.4432
2019-09-11,50.9435
2019-09-10,50.697
2019-09-09,50.5039
2019-09-06,50.3733
2019-09-05,50.3526
2019-09-04,50.3764
2019-09-03,50.4366
2019-08-30,50.5377
2019-08-29,50.3958
2019-08-28,50.2741
2019-08-27,50.2514
2019-08-26,50.0863
2019-08-23,49.9357
2019-08-22,49.7394
2019-08-21,49.4074
2019-08-20,48.965
2019-08-19,48.5952
2019-08-16,48.2721
2019-08-15,48.2834
2019-08-14,48.5157
2019-08-13,48.8158
2019-08-12,48.9834
2019-08-09,49.1776
2019-08-08,49.3077
2019-08-07,49.5166
2019-08-06,49.8115
2019-08-05,50.1036
2019-08-02,50.2397
2019-08-01,50.246
2019-07-31,50.0079
2019-07-30,49.7105
2019-07-29,49.6102
2019-07-26,49.5051
2019-07-25,49.3841
2019-07-24,49.25
2019-07-23,49.11
2019-07-22,48.8873
2019-07-19,48.819
2019-07-18,48.7604
2019-07-17,48.743
2019-07-16,48.6796
2019-07-15,48.6454
2019-07-12,48.5153
2019-07-11,48.4634
2019-07-10,48.3302
2019-07-09,48.2479
2019-07-08,48.232
2019-07-05,48.1837
2019-07-03,48.112
2019-07-02,48.0255
2019-07-01,47.8966
2019-06-28,47.6496
2019-06-27,47.4782
2019-06-26,47.3437
2019-06-25,47.2519
2019-06-24,47.166
2019-06-21,47.0042
2019-06-20,46.7087
2019-06-19,46.2929
2019-06-18,45.9226
2019-06-17,45.4269
2019-06-14,45.0109
2019-06-13,44.6425
2019-06-12,44.2397
2019-06-11,43.8182
2019-06-10,43.4349
2019-06-07,43.1557
2019-06-06,42.9943
2019-06-05,43.0323
2019-06-04,43.0549
2019-06-03,43.2492
2019-05-31,43.5217
2019-05-30,43.8507
2019-05-29,44.0507
2019-05-28,44.291
2019-05-24,44.5023
2019-05-23,44.9164
2019-05-22,45.3931
2019-05-21,45.7887
2019-05-20,46.2663
2019-05-17,46.7466
2019-05-16,47.3031
2019-05-15,47.7627
2019-05-14,48.3108
2019-05-13,48.6922
2019-05-10,49.0745
2019-05-09,49.2352
2019-05-08,49.3892
2019-05-07,49.52
2019-05-06,49.4852
2019-05-03,49.4503
2019-05-02,49.2641
2019-05-01,49.0174
2019-04-30,48.7678
2019-04-29,48.6605
2019-04-26,48.536
2019-04-25,48.4389
2019-04-24,48.2437
2019-04-23,48.0751
2019-04-22,47.8832
2019-04-18,47.7304
2019-04-17,47.5309
2019-04-16,47.3802
2019-04-15,47.1797
2019-04-12,47.0135
2019-04-11,46.789
2019-04-10,46.504
2019-04-09,46.2661
2019-04-08,46.0587
2019-04-05,45.9411
2019-04-04,45.9145
2019-04-03,45.8002
2019-04-02,45.6321
2019-04-01,45.5664
2019-03-29,45.4265
2019-03-28,45.3073
2019-03-27,45.1863
2019-03-26,45.0306
2019-03-25,44.7513
2019-03-22,44.3676
2019-03-21,43.7682
2019-03-20,43.3814
2019-03-19,43.1045
2019-03-18,42.8072
2019-03-15,42.565
2019-03-14,42.3119
2019-03-13,42.0824
2019-03-12,41.8658
2019-03-11,41.7152
2019-03-08,41.6833
2019-03-07,41.7135
2019-03-06,41.6639
2019-03-05,41.5806
2019-03-04,41.4313
2019-03-01,41.325
2019-02-28,41.2155
2019-02-27,41.1453
2019-02-26,41.0708
2019-02-25,41.0071
2019-02-22,40.8833
2019-02-21,40.8853
2019-02-20,40.9357
2019-02-19,40.9581
2019-02-15,40.8859
2019-02-14,40.766
2019-02-13,40.6628
2019-02-12,40.4512
2019-02-11,40.1034
2019-02-08,39.722
2019-02-07,39.3825
2019-02-06,38.9463
2019-02-05,38.4573
2019-02-04,38.0649
2019-02-01,37.8286
2019-01-31,37.5242
2019-01-30,37.2135
2019-01-29,36.9039
2019-01-28,36.7751
2019-01-25,36.7057
2019-01-24,36.6346
2019-01-23,36.5673
2019-01-22,36.4578
2019-01-18,36.2739
2019-01-17,35.9646
2019-01-16,35.7208
2019-01-15,35.764
2019-01-14,35.961
2019-01-11,36.1196
2019-01-10,36.1902
2019-01-09,36.0901
2019-01-08,36.0152
2019-01-07,36.1893
2019-01-04,36.4683
2019-01-03,36.9804
2019-01-02,37.4908
2018-12-31,37.7427
2018-12-28,37.9924
2018-12-27,38.3023
2018-12-26,38.6495
2018-12-24,39.2067
2018-12-21,39.6086
2018-12-20,40.0053
2018-12-19,40.2762
2018-12-18,40.6328
2018-12-17,41.0879
2018-12-14,41.4418
2018-12-13,41.7676
2018-12-12,41.9165
2018-12-11,41.9429
2018-12-10,42.0045
2018-12-07,42.2416
2018-12-06,42.3904
2018-12-04,42.5481
2018-12-03,42.7639
2018-11-30,42.908
2018-11-29,43.1012
2018-11-28,43.3693
2018-11-27,43.7246
2018-11-26,44.3803
2018-11-23,45.1271
2018-11-21,45.9629
2018-11-20,46.5716
2018-11-19,47.1165
2018-11-16,47.4406
2018-11-15,47.8775
2018-11-14,48.5905
2018-11-13,49.1206
2018-11-12,49.5686
2018-11-09,50.0319
2018-11-08,50.2608
2018-11-07,50.4271
2018-11-06,50.8223
2018-11-05,51.153
2018-11-02,51.5211
2018-11-01,51.7234
2018-10-31,51.6951
2018-10-30,51.8239
2018-10-29,52.0088
2018-10-26,52.0557
2018-10-25,52.1631
2018-10-24,52.0873
2018-10-23,52.1553
2018-10-22,52.3409
2018-10-19,52.3984
2018-10-18,52.6337
2018-10-17,52.9408
2018-10-16,53.125
2018-10-15,53.3227
2018-10-12,53.4841
2018-10-11,53.588
2018-10-10,53.809
2018-10-09,53.703
2018-10-08,53.6106
2018-10-05,53.4825
2018-10-04,53.3118
2018-10-03,53.0613
2018-10-02,52.7868
2018-10-01,52.5619
2018-09-28,52.4241
2018-09-27,52.4469
2018-09-26,52.4398
2018-09-25,52.5334
2018-09-24,52.4921
2018-09-21,52.5902
2018-09-20,52.6156
2018-09-19,52.758
2018-09-18,53.0073
2018-09-17,53.2598
2018-09-14,53.3634
2018-09-13,53.304
2018-09-12,53.2239
2018-09-11,53.0829
2018-09-10,53.0625
2018-09-07,52.9591
2018-09-06,52.788
2018-09-05,52.4997
2018-09-04,52.2099
2018-08-31,51.9649
2018-08-30,51.6542
2018-08-29,51.3809
2018-08-28,51.1211
2018-08-27,50.9108
2018-08-24,50.6861
2018-08-23,50.4665
2018-08-22,50.2741
2018-08-21,50.0656
2018-08-20,49.8704
2018-08-17,49.613
2018-08-16,49.4434
2018-08-15,49.1612
2018-08-14,48.9048
2018-08-13,48.4169
2018-08-10,48.0253
2018-08-09,47.7151
2018-08-08,47.415
2018-08-07,47.1073
2018-08-06,46.7078
2018-08-03,46.2975
2018-08-02,45.9363
2018-08-01,45.6784
2018-07-31,45.5043
2018-07-30,45.4913
2018-07-27,45.4823
2018-07-26,45.3897
2018-07-25,45.2694
2018-07-24,45.1614
2018-07-23,45.1202
2018-07-20,45.0922
2018-07-19,44.9416
2018-07-18,44.8367
2018-07-17,44.7422
2018-07-16,44.6017
2018-07-13,44.4778
2018-07-12,44.3125
2018-07-11,44.2107
2018-07-10,44.0802
2018-07-09,43.907
2018-07-06,43.827
2018-07-05,43.8703
2018-07-03,43.8961
2018-07-02,43.8334
2018-06-29,43.9295
2018-06-28,44.0181
2018-06-27,44.1946
2018-06-26,44.3649
2018-06-25,44.5638
2018-06-22,44.7521
2018-06-21,44.8717
2018-06-20,45.0349
2018-06-19,45.2073
2018-06-18,45.3951
2018-06-15,45.4842
2018-06-14,45.4359
2018-06-13,45.3333
2018-06-12,45.222
2018-06-11,45.1322
2018-06-08,45.0584
2018-06-07,45.0015
2018-06-06,44.817
2018-06-05,44.6927
2018-06-04,44.5726
2018-06-01,44.4672
2018-05-31,44.4674
2018-05-30,44.4402
2018-05-29,44.4179
2018-05-25,44.4513
2018-05-24,44.4811
2018-05-23,44.4396
2018-05-22,44.4273
2018-05-21,44.3301
2018-05-18,44.2464
2018-05-17,44.0184
2018-05-16,43.7153
2018-05-15,43.4425
2018-05-14,42.9449
2018-05-11,42.2934
2018-05-10,41.6747
2018-05-09,41.1174
2018-05-08,40.5528
2018-05-07,40.097
2018-05-04,39.6641
2018-05-03,39.4836
2018-05-02,39.4336
2018-05-01,39.4944
2018-04-30,39.7322
2018-04-27,40.0366
2018-04-26,40.2909
2018-04-25,40.5101
2018-04-24,40.7369
2018-04-23,40.9098
2018-04-20,40.9818
2018-04-19,40.9905
2018-04-18,40.9627
2018-04-17,40.6576
2018-04-16,40.4488
2018-04-13,40.2508
2018-04-12,40.0864
2018-04-11,39.9411
2018-04-10,39.9753
2018-04-09,39.8589
2018-04-06,39.8238
2018-04-05,39.8009
2018-04-04,39.8589
2018-04-03,40.1034
2018-04-02,40.3318
2018-03-29,40.6151
2018-03-28,40.8673
2018-03-27,41.1757
2018-03-26,41.3859
2018-03-23,41.6742
2018-03-22,41.9
2018-03-21,42.0293
2018-03-20,42.027
2018-03-19,42.09
2018-03-16,42.0402
2018-03-15,41.9021
2018-03-14,41.9031
2018-03-13,41.8781
2018-03-12,41.7957
2018-03-09,41.7028
2018-03-08,41.6016
2018-03-07,41.5147
2018-03-06,41.465
2018-03-05,41.3267
2018-03-02,41.2595
2018-03-01,41.1884
2018-02-28,40.8227
2018-02-27,40.4143
2018-02-26,39.9283
2018-02-23,39.4734
2018-02-22,39.1426
2018-02-21,38.9216
2018-02-20,38.4823
2018-02-16,38.1617
2018-02-15,37.9959
2018-02-14,37.9183
2018-02-13,37.9929
2018-02-12,38.0617
2018-02-09,38.3207
2018-02-08,38.6566
2018-02-07,38.9908
2018-02-06,39.3235
2018-02-05,39.8516
2018-02-02,40.2792
2018-02-01,40.5756
2018-01-31,40.8622
2018-01-30,41.0803
2018-01-29,41.371
2018-01-26,41.5125
2018-01-25,41.5733
2018-01-24,41.5416
2018-01-23,41.4781
2018-01-22,41.4088
2018-01-19,41.3181
2018-01-18,41.1755
2018-01-17,41.0147
2018-01-16,40.874
2018-01-12,40.7006
2018-01-11,40.5788
2018-01-10,40.4733
2018-01-09,40.4179
2018-01-08,40.4209
2018-01-05,40.4167
2018-01-04,40.4503
2018-01-03,40.5088
2018-01-02,40.564
2017-12-29,40.6456
2017-12-28,40.6898
2017-12-27,40.725
2017-12-26,40.7732
2017-12-22,40.7356
2017-12-21,40.6371
2017-12-20,40.5163
2017-12-19,40.3431
2017-12-18,40.2029
2017-12-15,40.1465
2017-12-14,40.06
2017-12-13,40.0137
2017-12-12,40.0167
2017-12-11,40.0673
2017-12-08,40.2047
2017-12-07,40.3131
2017-12-06,40.4148
2017-12-05,40.4919
2017-12-04,40.5208
2017-12-01,40.487
2017-11-30,40.5159
2017-11-29,40.5051
2017-11-28,40.5147
2017-11-27,40.4959
2017-11-24,40.4973
2017-11-22,40.4827
2017-11-21,40.4985
2017-11-20,40.5574
2017-11-17,40.5916
2017-11-16,40.6465
2017-11-15,40.5491
2017-11-14,40.5324
2017-11-13,40.3975
2017-11-10,40.1578
2017-11-09,39.7726
2017-11-08,39.354
2017-11-07,38.9383
2017-11-06,38.5258
2017-11-03,38.1634
2017-11-02,37.7563
2017-11-01,37.5013
2017-10-31,37.28
2017-10-30,37.0899
2017-10-27,36.9496
2017-10-26,36.8897
2017-10-25,36.8691
2017-10-24,36.8471
2017-10-23,36.8416
2017-10-20,36.8163
2017-10-19,36.7779
2017-10-18,36.7177
2017-10-17,36.5587
2017-10-16,36.4236
2017-10-13,36.3384
2017-10-12,36.256
2017-10-11,36.1984
2017-10-10,36.1476
2017-10-09,36.0475
2017-10-06,35.9112
2017-10-05,35.8421
2017-10-04,35.8801
2017-10-03,35.98
2017-10-02,36.1088
2017-09-29,36.2458
2017-09-28,36.369
2017-09-27,36.4884
2017-09-26,36.6305
2017-09-25,36.8841
2017-09-22,37.1302
2017-09-21,37.3372
2017-09-20,37.4844
2017-09-19,37.5971
2017-09-18,37.6963
2017-09-15,37.8061
2017-09-14,37.9272
2017-09-13,38.0398
2017-09-12,38.0452
2017-09-11,37.9874
2017-09-08,37.9675
2017-09-07,37.9574
2017-09-06,37.8867
2017-09-05,37.7818
2017-09-01,37.6355
2017-08-31,37.473
2017-08-30,37.3999
2017-08-29,37.3564
2017-08-28,37.3695
2017-08-25,37.3503
2017-08-24,37.2788
2017-08-23,37.2664
2017-08-22,37.2558
2017-08-21,37.2495
2017-08-18,37.2243
2017-08-17,37.1677
2017-08-16,37.0715
2017-08-15,36.9942
2017-08-14,36.7094
2017-08-11,36.4747
2017-08-10,36.3034
2017-08-09,36.1449
2017-08-08,36.007
2017-08-07,35.8485
2017-08-04,35.6973
2017-08-03,35.5556
2017-08-02,35.4261
2017-08-01,35.2209
2017-07-31,35.2233
2017-07-28,35.1981
2017-07-27,35.1533
2017-07-26,34.9609
2017-07-25,34.7865
2017-07-24,34.6216
2017-07-21,34.4707
2017-07-20,34.3054
2017-07-19,34.1076
2017-07-18,33.9493
2017-07-17,33.8485
2017-07-14,33.7466
2017-07-13,33.6706
2017-07-12,33.6471
2017-07-11,33.627
2017-07-10,33.6839
2017-07-07,33.7077
2017-07-06,33.7746
2017-07-05,33.8329
2017-07-03,33.9071
2017-06-30,33.8786
2017-06-29,33.863
2017-06-28,33.8306
2017-06-27,33.9008
2017-06-26,33.9509
2017-06-23,33.9176
2017-06-22,34.1522
2017-06-21,34.3732
2017-06-20,34.5948
2017-06-19,34.7587
2017-06-16,35.0078
2017-06-15,35.2363
2017-06-14,35.466
2017-06-13,35.6169
2017-06-12,35.7629
2017-06-09,35.9555
2017-06-08,35.9214
2017-06-07,35.8886
2017-06-06,35.8858
2017-06-05,35.8881
2017-06-02,35.8657
2017-06-01,35.8118
2017-05-31,35.8219
2017-05-30,35.8678
2017-05-26,35.9282
2017-05-25,35.9445
2017-05-24,35.9147
2017-05-23,35.8952
2017-05-22,35.8565
2017-05-19,35.7265
2017-05-18,35.5582
2017-05-17,35.4335
2017-05-16,35.2328
2017-05-15,35.0229
2017-05-12,34.7547
2017-05-11,34.4936
2017-05-10,34.2811
2017-05-09,34.0683
2017-05-08,33.837
2017-05-05,33.7086
2017-05-04,33.6082
2017-05-03,33.4851
2017-05-02,33.399
2017-05-01,33.2566
2017-04-28,33.1725
2017-04-27,33.1219
2017-04-26,33.068
2017-04-25,33.0324
2017-04-24,33.0252
2017-04-21,33.0306
2017-04-20,33.0735
2017-04-19,33.1432
2017-04-18,33.175
2017-04-17,33.2284
2017-04-13,33.2805
2017-04-12,33.3334
2017-04-11,33.3817
2017-04-10,33.3346
2017-04-07,33.2368
2017-04-06,33.185
2017-04-05,33.1146
2017-04-04,33.013
2017-04-03,32.9866
2017-03-31,32.9097
2017-03-30,32.8465
2017-03-29,32.7659
2017-03-28,32.6668
2017-03-27,32.6294
2017-03-24,32.6168
2017-03-23,32.5646
2017-03-22,32.506
2017-03-21,32.4853
2017-03-20,32.4144
2017-03-17,32.3904
2017-03-16,32.3388
2017-03-15,32.3221
2017-03-14,32.2868
2017-03-13,32.2352
2017-03-10,32.1955
2017-03-09,32.118
2017-03-08,32.0864
2017-03-07,32.0278
2017-03-06,31.9621
2017-03-03,31.8631
2017-03-02,31.7908
2017-03-01,31.6868
2017-02-28,31.5841
2017-02-27,31.4912
2017-02-24,31.3825
2017-02-23,31.2836
2017-02-22,31.1305
2017-02-21,30.9807
2017-02-17,30.8029
2017-02-16,30.6325
2017-02-15,30.441
2017-02-14,30.2312
2017-02-13,29.933
2017-02-10,29.6388
2017-02-09,29.3869
2017-02-08,29.1431
2017-02-07,28.8903
2017-02-06,28.6361
2017-02-03,28.425
2017-02-02,28.2432
2017-02-01,28.0449
2017-01-31,27.8824
2017-01-30,27.8174
2017-01-27,27.7753
2017-01-26,27.7003
2017-01-25,27.6325
2017-01-24,27.5944
2017-01-23,27.5574
2017-01-20,27.4829
2017-01-19,27.3781
2017-01-18,27.296
2017-01-17,27.1989
2017-01-13,27.1598
2017-01-12,27.0983
2017-01-11,27.0665
2017-01-10,27.0152
2017-01-09,26.9416
2017-01-06,26.9046
2017-01-05,26.9051
2017-01-04,26.9241
2017-01-03,26.9229
2016-12-30,26.9384
2016-12-29,26.909
2016-12-28,26.8764
2016-12-27,26.7913
2016-12-23,26.7166
2016-12-22,26.6408
2016-12-21,26.5138
2016-12-20,26.3395
2016-12-19,26.172
2016-12-16,26.0379
2016-12-15,25.8691
2016-12-14,25.7531
2016-12-13,25.6726
2016-12-12,25.6019
2016-12-09,25.5589
2016-12-08,25.5316
2016-12-07,25.5431
2016-12-06,25.6053
2016-12-05,25.6197
2016-12-02,25.6132
2016-12-01,25.628
2016-11-30,25.5433
2016-11-29,25.4279
2016-11-28,25.3478
2016-11-25,25.2436
2016-11-23,25.2426
2016-11-22,25.2084
2016-11-21,25.1705
2016-11-18,25.1696
2016-11-17,25.142
2016-11-16,25.1691
2016-11-15,25.2645
2016-11-14,25.4103
2016-11-11,25.5431
2016-11-10,25.6902
2016-11-09,25.7759
2016-11-08,25.8647
2016-11-07,26.0273
2016-11-04,26.1756
2016-11-03,26.3531
2016-11-02,26.4752
2016-11-01,26.6098
2016-10-31,26.7183
2016-10-28,26.803
2016-10-27,26.8953
2016-10-26,26.9275
2016-10-25,26.9974
2016-10-24,26.9916
2016-10-21,26.9438
2016-10-20,26.8863
2016-10-19,26.8136
2016-10-18,26.725
2016-10-17,26.6072
2016-10-14,26.5009
2016-10-13,26.3762
2016-10-12,26.2927
2016-10-11,26.2085
2016-10-10,26.1004
2016-10-07,26.0226
2016-10-06,26.0252
2016-10-05,26.0401
2016-10-04,26.0505
2016-10-03,26.0502
2016-09-30,26.1073
2016-09-29,26.1685
2016-09-28,26.1846
2016-09-27,26.0705
2016-09-26,25.9442
2016-09-23,25.7374
2016-09-22,25.5124
2016-09-21,25.349
2016-09-20,25.2105
2016-09-19,25.0921
2016-09-16,24.9197
2016-09-15,24.7131
2016-09-14,24.5245
2016-09-13,24.4571
2016-09-12,24.4366
2016-09-09,24.5461
2016-09-08,24.6094
2016-09-07,24.6396
2016-09-06,24.6571
2016-09-02,24.6792
2016-09-01,24.7038
2016-08-31,24.7749
2016-08-30,24.8541
2016-08-29,24.9422
2016-08-26,24.9771
2016-08-25,24.9857
2016-08-24,25.0116
2016-08-23,25.015
2016-08-22,25.0067
2016-08-19,24.9759
2016-08-18,24.9184
2016-08-17,24.8344
2016-08-16,24.7228
2016-08-15,24.6274
2016-08-12,24.5287
2016-08-11,24.4333
2016-08-10,24.2897
2016-08-09,24.1746
2016-08-08,23.9001
2016-08-05,23.6748
2016-08-04,23.5013
2016-08-03,23.3567
2016-08-02,23.2466
2016-08-01,23.0981
2016-07-29,22.9675
2016-07-28,22.8469
2016-07-27,22.7224
2016-07-26,22.5655
2016-07-25,22.5735
2016-07-22,22.5392
2016-07-21,22.4758
2016-07-20,22.3813
2016-07-19,22.2578
2016-07-18,22.1623
2016-07-15,22.0889
2016-07-14,21.9864
2016-07-13,21.9081
2016-07-12,21.8049
2016-07-11,21.7095
2016-07-08,21.6216
2016-07-07,21.609
2016-07-06,21.6216
2016-07-05,21.6294
2016-07-01,21.6434
2016-06-30,21.6692
2016-06-29,21.7152
2016-06-28,21.8033
2016-06-27,21.9044
2016-06-24,22.0346
2016-06-23,22.1632
2016-06-22,22.2218
2016-06-21,22.2852
2016-06-20,22.3838
2016-06-17,22.4294
2016-06-16,22.4561
2016-06-15,22.4825
2016-06-14,22.5099
2016-06-13,22.5621
2016-06-10,22.5793
2016-06-09,22.6056
2016-06-08,22.6095
2016-06-07,22.5683
2016-06-06,22.4909
2016-06-03,22.4143
2016-06-02,22.3422
2016-06-01,22.2635
2016-05-31,22.1612
2016-05-27,21.9962
2016-05-26,21.7802
2016-05-25,21.6209
2016-05-24,21.5022
2016-05-23,21.4132
2016-05-20,21.3475
2016-05-19,21.3184
2016-05-18,21.3038
2016-05-17,21.3143
2016-05-16,21.2932
2016-05-13,21.3162
2016-05-12,21.3944
2016-05-11,21.4928
2016-05-10,21.5371
2016-05-09,21.7647
2016-05-06,22.0247
2016-05-05,22.2765
2016-05-04,22.5575
2016-05-03,22.8177
2016-05-02,23.1288
2016-04-29,23.4683
2016-04-28,23.8804
2016-04-27,24.199
2016-04-26,24.5356
2016-04-25,24.6591
2016-04-22,24.7494
2016-04-21,24.8381
2016-04-20,24.9068
2016-04-19,24.9884
2016-04-18,25.0255
2016-04-15,25.0603
2016-04-14,24.9846
2016-04-13,24.9414
2016-04-12,24.8925
2016-04-11,24.7913
2016-04-08,24.7237
2016-04-07,24.6455
2016-04-06,24.5665
2016-04-05,24.4533
2016-04-04,24.3719
2016-04-01,24.2791
2016-03-31,24.2049
2016-03-30,24.0887
2016-03-29,23.982
2016-03-28,23.9143
2016-03-24,23.8287
2016-03-23,23.7364
2016-03-22,23.6188
2016-03-21,23.5172
2016-03-18,23.4366
2016-03-17,23.3464
2016-03-16,23.234
2016-03-15,23.1407
2016-03-14,22.9972
2016-03-11,22.8824
2016-03-10,22.7678
2016-03-09,22.6458
2016-03-08,22.4791
2016-03-07,22.3795
2016-03-04,22.2412
2016-03-03,22.0964
2016-03-02,22.0568
2016-03-01,21.9694
2016-02-29,21.9096
2016-02-26,21.8489
2016-02-25,21.7714
2016-02-24,21.7684
2016-02-23,21.7754
2016-02-22,21.7011
2016-02-19,21.7059
2016-02-18,21.7027
2016-02-17,21.6038
2016-02-16,21.5637
2016-02-12,21.5849
2016-02-11,21.587
2016-02-10,21.5756
2016-02-09,21.5667
2016-02-08,21.6828
2016-02-05,21.8612
2016-02-04,21.8972
2016-02-03,21.9127
2016-02-02,21.9149
2016-02-01,21.9826
2016-01-29,21.9765
2016-01-28,22.0482
2016-01-27,22.1959
2016-01-26,22.2979
2016-01-25,22.2762
2016-01-22,22.209
2016-01-21,22.2102
2016-01-20,22.2893
2016-01-19,22.5303
2016-01-15,22.6253
2016-01-14,22.8698
2016-01-13,23.11
2016-01-12,23.2603
2016-01-11,23.4195
2016-01-08,23.6464
2016-01-07,23.8437
2016-01-06,24.0409
2016-01-05,24.193
2016-01-04,24.2644
2015-12-31,24.4773
2015-12-30,24.5692
2015-12-29,24.6452
2015-12-28,24.7633
2015-12-24,24.9352
2015-12-23,25.0944
2015-12-22,25.329
2015-12-21,25.558
2015-12-18,25.8226
2015-12-17,25.967
2015-12-16,26.0694
2015-12-15,26.2047
2015-12-14,26.3588
2015-12-11,26.4902
2015-12-10,26.5603
2015-12-09,26.632
2015-12-08,26.625
2015-12-07,26.6646
2015-12-04,26.6696
2015-12-03,26.7228
2015-12-02,26.7049
2015-12-01,26.6567
2015-11-30,26.49
2015-11-27,26.4269
2015-11-25,26.3809
2015-11-24,26.3167
2015-11-23,26.307
2015-11-20,26.3452
2015-11-19,26.3884
2015-11-18,26.4836
2015-11-17,26.6384
2015-11-16,26.7595
2015-11-13,26.94
2015-11-12,27.0592
2015-11-11,27.1029
2015-11-10,27.1043
