Date,MACD,MACD_Signal,MACD_Hist
2025-03-13,-8.0668,-6.6442,-1.4226
2025-03-12,-8.0875,-6.2886,-1.7989
2025-03-11,-8.2563,-5.8388,-2.4174
2025-03-10,-7.6573,-5.2345,-2.4228
2025-03-07,-6.9544,-4.6288,-2.3256
2025-03-06,-6.3522,-4.0474,-2.3049
2025-03-05,-5.9912,-3.4712,-2.52
2025-03-04,-5.4839,-2.8412,-2.6427
2025-03-03,-4.2792,-2.1805,-2.0987
2025-02-28,-4.0275,-1.6558,-2.3717
2025-02-27,-3.169,-1.0629,-2.1061
2025-02-26,-3.0147,-0.5364,-2.4784
2025-02-25,-2.4268,0.0832,-2.51
2025-02-24,-1.304,0.7107,-2.0148
2025-02-21,-0.4446,1.2144,-1.659
2025-02-20,0.0652,1.6292,-1.564
2025-02-19,0.5627,2.0202,-1.4575
2025-02-18,1.1137,2.3845,-1.2709
2025-02-14,1.4648,2.7023,-1.2375
2025-02-13,1.8528,3.0116,-1.1588
2025-02-12,2.3568,3.3013,-0.9445
2025-02-11,2.8019,3.5375,-0.7355
2025-02-10,3.1806,3.7213,-0.5407
2025-02-07,3.7577,3.8565,-0.0988
2025-02-06,4.2406,3.8812,0.3593
2025-02-05,4.2342,3.7914,0.4428
2025-02-04,4.2652,3.6807,0.5845
2025-02-03,4.0402,3.5346,0.5056
2025-01-31,4.1982,3.4082,0.7901
2025-01-30,4.0904,3.2106,0.8798
2025-01-29,3.8281,2.9907,0.8374
2025-01-28,3.2468,2.7813,0.4655
2025-01-27,2.9387,2.665,0.2737
2025-01-24,3.3253,2.5966,0.7287
2025-01-23,2.9264,2.4144,0.512
2025-01-22,2.4153,2.2864,0.129
2025-01-21,1.9397,2.2541,-0.3144
2025-01-17,1.6221,2.3327,-0.7106
2025-01-16,1.5047,2.5104,-1.0057
2025-01-15,1.4776,2.7618,-1.2842
2025-01-14,1.5834,3.0829,-1.4995
2025-01-13,1.9387,3.4577,-1.5191
2025-01-10,2.6063,3.8375,-1.2312
2025-01-08,3.0743,4.1453,-1.071
2025-01-07,3.4514,4.413,-0.9617
2025-01-06,3.4023,4.6535,-1.2511
2025-01-03,3.4043,4.9663,-1.562
2025-01-02,3.7925,5.3568,-1.5642
2024-12-31,4.2813,5.7478,-1.4665
2024-12-30,4.7476,6.1144,-1.3668
2024-12-27,5.5696,6.4562,-0.8866
2024-12-26,5.9736,6.6778,-0.7042
2024-12-24,6.1071,6.8539,-0.7467
2024-12-23,6.3475,7.0405,-0.693
2024-12-20,6.7586,7.2138,-0.4552
2024-12-19,7.7113,7.3276,0.3837
2024-12-18,8.299,7.2317,1.0673
2024-12-17,8.3317,6.9648,1.3669
2024-12-16,8.0873,6.6231,1.4642
2024-12-13,7.8777,6.2571,1.6206
2024-12-12,7.6819,5.8519,1.83
2024-12-11,7.1746,5.3944,1.7802
2024-12-10,6.771,4.9494,1.8216
2024-12-09,6.1899,4.494,1.6959
2024-12-06,5.2442,4.07,1.1742
2024-12-05,4.6186,3.7765,0.8421
2024-12-04,4.0298,3.5659,0.4639
2024-12-03,3.4305,3.45,-0.0195
2024-12-02,3.1909,3.4548,-0.2639
2024-11-29,2.8744,3.5208,-0.6464
2024-11-27,2.8491,3.6824,-0.8333
2024-11-26,2.6582,3.8908,-1.2325
2024-11-25,2.8932,4.1989,-1.3057
2024-11-22,3.4178,4.5253,-1.1075
2024-11-21,4.1425,4.8022,-0.6597
2024-11-20,4.4737,4.9671,-0.4934
2024-11-19,4.8834,5.0905,-0.2071
2024-11-18,5.7068,5.1422,0.5645
2024-11-15,6.184,5.0011,1.1829
2024-11-14,6.4375,4.7054,1.7321
2024-11-13,5.9138,4.2724,1.6415
2024-11-12,5.6441,3.862,1.7821
2024-11-11,5.3227,3.4165,1.9062
2024-11-08,4.8217,2.9399,1.8818
2024-11-07,3.988,2.4694,1.5185
2024-11-06,3.098,2.0898,1.0082
2024-11-05,2.6734,1.8378,0.8356
2024-11-04,2.4969,1.6289,0.868
2024-11-01,2.1934,1.4119,0.7816
2024-10-31,1.5147,1.2165,0.2982
2024-10-30,1.4907,1.1419,0.3488
2024-10-29,1.0123,1.0547,-0.0425
2024-10-28,1.0095,1.0653,-0.0558
2024-10-25,0.8911,1.0793,-0.1882
2024-10-24,0.9016,1.1263,-0.2248
2024-10-23,1.1665,1.1825,-0.016
2024-10-22,1.1212,1.1865,-0.0653
2024-10-21,1.098,1.2028,-0.1049
2024-10-18,1.0829,1.2291,-0.1461
2024-10-17,1.1396,1.2656,-0.126
2024-10-16,1.0863,1.2971,-0.2108
2024-10-15,1.1217,1.3498,-0.2281
2024-10-14,1.0915,1.4068,-0.3153
2024-10-11,0.8182,1.4856,-0.6674
2024-10-10,0.7782,1.6525,-0.8743
2024-10-09,0.6649,1.8711,-1.2062
2024-10-08,0.9494,2.1726,-1.2233
2024-10-07,1.3909,2.4785,-1.0876
2024-10-04,1.8287,2.7503,-0.9216
2024-10-03,2.076,2.9808,-0.9048
2024-10-02,2.6367,3.207,-0.5703
2024-10-01,3.172,3.3495,-0.1775
2024-09-30,3.7623,3.3939,0.3685
2024-09-27,4.233,3.3018,0.9312
2024-09-26,4.4117,3.069,1.3427
2024-09-25,4.206,2.7333,1.4727
2024-09-24,3.9393,2.3651,1.5742
2024-09-23,3.4887,1.9715,1.5172
2024-09-20,3.1306,1.5922,1.5384
2024-09-19,2.7716,1.2077,1.5639
2024-09-18,2.2923,0.8167,1.4756
2024-09-17,2.0128,0.4478,1.565
2024-09-16,1.586,0.0565,1.5295
2024-09-13,1.1771,-0.3259,1.5029
2024-09-12,0.4639,-0.7016,1.1654
2024-09-11,-0.2292,-0.9929,0.7637
2024-09-10,-0.6314,-1.1839,0.5525
2024-09-09,-0.8703,-1.322,0.4517
2024-09-06,-0.8612,-1.4349,0.5737
2024-09-05,-1.1131,-1.5783,0.4653
2024-09-04,-1.1902,-1.6946,0.5044
2024-09-03,-1.2184,-1.8207,0.6024
2024-08-30,-1.5492,-1.9713,0.4221
2024-08-29,-1.4633,-2.0769,0.6135
2024-08-28,-1.3772,-2.2302,0.8531
2024-08-27,-1.295,-2.4435,1.1485
2024-08-26,-1.2182,-2.7306,1.5124
2024-08-23,-1.3621,-3.1087,1.7466
2024-08-22,-1.591,-3.5454,1.9544
2024-08-21,-2.2715,-4.034,1.7625
2024-08-20,-2.9582,-4.4746,1.5163
2024-08-19,-3.5882,-4.8537,1.2655
2024-08-16,-4.3115,-5.1701,0.8586
2024-08-15,-5.1109,-5.3847,0.2738
2024-08-14,-5.8349,-5.4531,-0.3818
2024-08-13,-6.3942,-5.3577,-1.0365
2024-08-12,-6.5772,-5.0986,-1.4786
2024-08-09,-6.7487,-4.7289,-2.0198
2024-08-08,-6.6923,-4.224,-2.4683
2024-08-07,-6.3971,-3.6069,-2.7902
2024-08-06,-6.0684,-2.9093,-3.1591
2024-08-05,-5.0678,-2.1196,-2.9483
2024-08-02,-2.9533,-1.3825,-1.5708
2024-08-01,-1.4883,-0.9898,-0.4985
2024-07-31,-1.8912,-0.8652,-1.0261
2024-07-30,-1.9468,-0.6086,-1.3381
2024-07-29,-1.9558,-0.2741,-1.6817
2024-07-26,-1.8492,0.1463,-1.9955
2024-07-25,-1.335,0.6452,-1.9803
2024-07-24,-0.9159,1.1403,-2.0562
2024-07-23,-0.3972,1.6543,-2.0515
2024-07-22,0.179,2.1672,-1.9881
2024-07-19,0.8203,2.6642,-1.8439
2024-07-18,2.0199,3.1252,-1.1054
2024-07-17,2.6612,3.4016,-0.7404
2024-07-16,3.2618,3.5867,-0.3248
2024-07-15,3.5493,3.6679,-0.1185
2024-07-12,3.9696,3.6975,0.2721
2024-07-11,4.4237,3.6295,0.7942
2024-07-10,4.4004,3.4309,0.9695
2024-07-09,4.3164,3.1885,1.1278
2024-07-08,4.2069,2.9066,1.3003
2024-07-05,3.9408,2.5815,1.3593
2024-07-03,3.6853,2.2417,1.4437
2024-07-02,3.1744,1.8807,1.2936
2024-07-01,2.7468,1.5573,1.1895
2024-06-28,2.5471,1.26,1.2871
2024-06-27,1.8234,0.9382,0.8852
2024-06-26,1.1506,0.7169,0.4337
2024-06-25,1.0983,0.6085,0.4898
2024-06-24,1.0268,0.486,0.5408
2024-06-21,0.6641,0.3508,0.3132
2024-06-20,0.3472,0.2725,0.0747
2024-06-18,0.4356,0.2538,0.1817
2024-06-17,0.4581,0.2084,0.2496
2024-06-14,0.6038,0.146,0.4578
2024-06-13,0.724,0.0316,0.6925
2024-06-12,0.5604,-0.1416,0.702
2024-06-11,0.1475,-0.3171,0.4646
2024-06-10,-0.2844,-0.4332,0.1488
2024-06-07,-0.5272,-0.4704,-0.0567
2024-06-06,-0.9138,-0.4562,-0.4576
2024-06-05,-1.0729,-0.3418,-0.731
2024-06-04,-1.0927,-0.1591,-0.9336
2024-06-03,-0.8517,0.0743,-0.926
2024-05-31,-0.5378,0.3058,-0.8436
2024-05-30,-0.1904,0.5167,-0.7071
2024-05-29,-0.0507,0.6935,-0.7442
2024-05-28,0.0886,0.8796,-0.7909
2024-05-24,0.4454,1.0773,-0.6319
2024-05-23,0.7192,1.2353,-0.5161
2024-05-22,0.8535,1.3643,-0.5109
2024-05-21,0.9901,1.4921,-0.502
2024-05-20,1.3109,1.6176,-0.3067
2024-05-17,1.4936,1.6942,-0.2006
2024-05-16,1.7641,1.7444,0.0197
2024-05-15,1.8964,1.7394,0.157
2024-05-14,2.0,1.7002,0.2998
2024-05-13,2.322,1.6253,0.6968
2024-05-10,2.2737,1.4511,0.8227
2024-05-09,2.0609,1.2454,0.8155
2024-05-08,1.7877,1.0415,0.7462
2024-05-07,1.5597,0.855,0.7047
2024-05-06,1.0952,0.6788,0.4164
2024-05-03,0.7553,0.5747,0.1805
2024-05-02,0.2381,0.5296,-0.2915
2024-05-01,0.1998,0.6025,-0.4027
2024-04-30,0.068,0.7031,-0.6351
2024-04-29,-0.0457,0.8619,-0.9077
2024-04-26,-0.3592,1.0888,-1.4481
2024-04-25,-0.2496,1.4509,-1.7005
2024-04-24,0.7201,1.876,-1.1558
2024-04-23,0.9028,2.1649,-1.2621
2024-04-22,1.3122,2.4805,-1.1683
2024-04-19,1.9317,2.7725,-0.8409
2024-04-18,2.511,2.9828,-0.4717
2024-04-17,2.936,3.1007,-0.1647
2024-04-16,3.1465,3.1419,0.0046
2024-04-15,3.4754,3.1407,0.3346
2024-04-12,3.4215,3.0571,0.3644
2024-04-11,3.2729,2.966,0.3069
2024-04-10,3.1354,2.8892,0.2462
2024-04-09,3.3191,2.8277,0.4915
2024-04-08,3.0496,2.7048,0.3448
2024-04-05,2.6959,2.6186,0.0774
2024-04-04,2.6655,2.5992,0.0663
2024-04-03,2.4229,2.5827,-0.1597
2024-04-02,2.4956,2.6226,-0.1271
2024-04-01,2.6364,2.6544,-0.0179
2024-03-28,2.6028,2.6589,-0.0561
2024-03-27,2.5851,2.6729,-0.0878
2024-03-26,2.5545,2.6948,-0.1403
2024-03-25,2.4507,2.7299,-0.2792
2024-03-22,2.5005,2.7997,-0.2992
2024-03-21,2.554,2.8745,-0.3205
2024-03-20,2.3574,2.9546,-0.5972
2024-03-19,2.4641,3.1039,-0.6398
2024-03-18,2.7603,3.2639,-0.5036
2024-03-15,2.9369,3.3898,-0.4529
2024-03-14,3.0341,3.503,-0.4689
2024-03-13,3.007,3.6202,-0.6132
2024-03-12,3.111,3.7735,-0.6625
2024-03-11,3.4429,3.9391,-0.4963
2024-03-08,3.7339,4.0632,-0.3293
2024-03-07,3.8341,4.1455,-0.3114
2024-03-06,4.0703,4.2234,-0.1531
2024-03-05,4.2401,4.2617,-0.0215
2024-03-04,4.2538,4.2671,-0.0133
2024-03-01,4.1482,4.2704,-0.1222
2024-02-29,4.0325,4.3009,-0.2684
2024-02-28,4.207,4.368,-0.161
2024-02-27,4.4266,4.4083,0.0184
2024-02-26,4.4761,4.4037,0.0724
2024-02-23,4.3086,4.3856,-0.077
2024-02-22,4.1767,4.4049,-0.2282
2024-02-21,4.0678,4.4619,-0.3941
2024-02-20,4.2932,4.5604,-0.2673
2024-02-16,4.6314,4.6273,0.0041
2024-02-15,4.9031,4.6262,0.2769
2024-02-14,4.9912,4.557,0.4342
2024-02-13,5.1706,4.4485,0.7221
2024-02-12,5.475,4.2679,1.2071
2024-02-09,5.0641,3.9662,1.0979
2024-02-08,4.863,3.6917,1.1713
2024-02-07,4.6629,3.3988,1.264
2024-02-06,4.3569,3.0828,1.2741
2024-02-05,3.9123,2.7643,1.1479
2024-02-02,3.2053,2.4773,0.728
2024-02-01,2.3592,2.2953,0.0638
2024-01-31,2.6011,2.2794,0.3217
2024-01-30,2.757,2.199,0.558
2024-01-29,2.5392,2.0594,0.4797
2024-01-26,2.3627,1.9395,0.4232
2024-01-25,2.1967,1.8337,0.363
2024-01-24,2.1026,1.743,0.3596
2024-01-23,1.8654,1.6531,0.2123
2024-01-22,1.8358,1.6,0.2358
2024-01-19,1.5636,1.541,0.0225
2024-01-18,1.505,1.5354,-0.0304
2024-01-17,1.5163,1.543,-0.0267
2024-01-16,1.639,1.5497,0.0893
2024-01-12,1.564,1.5274,0.0366
2024-01-11,1.2562,1.5182,-0.262
2024-01-10,0.8806,1.5837,-0.7031
2024-01-09,0.6919,1.7595,-1.0676
2024-01-08,0.8208,2.0264,-1.2056
2024-01-05,1.1352,2.3278,-1.1926
2024-01-04,1.7287,2.6259,-0.8972
2024-01-03,2.3695,2.8502,-0.4808
2024-01-02,2.7853,2.9704,-0.1851
2023-12-29,3.0372,3.0167,0.0206
2023-12-28,3.1558,3.0115,0.1443
2023-12-27,3.1982,2.9755,0.2227
2023-12-26,3.222,2.9198,0.3022
2023-12-22,3.2055,2.8443,0.3612
2023-12-21,3.1164,2.7539,0.3625
2023-12-20,3.0053,2.6633,0.342
2023-12-19,2.8605,2.5778,0.2827
2023-12-18,2.4813,2.5072,-0.0259
2023-12-15,2.3522,2.5136,-0.1614
2023-12-14,2.3752,2.554,-0.1788
2023-12-13,2.2122,2.5987,-0.3865
2023-12-12,2.1562,2.6953,-0.5391
2023-12-11,2.3181,2.8301,-0.512
2023-12-08,2.4768,2.9581,-0.4813
2023-12-07,2.6617,3.0784,-0.4168
2023-12-06,2.7907,3.1826,-0.392
2023-12-05,2.7692,3.2806,-0.5115
2023-12-04,3.1117,3.4085,-0.2968
2023-12-01,3.3306,3.4827,-0.152
2023-11-30,3.4852,3.5207,-0.0355
2023-11-29,3.7581,3.5296,0.2286
2023-11-28,3.7371,3.4724,0.2647
2023-11-27,3.7446,3.4062,0.3383
2023-11-24,3.6436,3.3217,0.3219
2023-11-22,3.5462,3.2412,0.305
2023-11-21,3.5872,3.1649,0.4223
2023-11-20,3.6545,3.0593,0.5952
2023-11-17,3.5631,2.9105,0.6526
2023-11-16,3.6461,2.7474,0.8987
2023-11-15,3.8772,2.5227,1.3545
2023-11-14,3.4896,2.1841,1.3055
2023-11-13,3.1538,1.8577,1.2961
2023-11-10,2.9767,1.5337,1.443
2023-11-09,2.8722,1.1729,1.6993
2023-11-08,2.5383,0.7481,1.7902
2023-11-07,1.9785,0.3006,1.6779
2023-11-06,1.4815,-0.1189,1.6004
2023-11-03,1.0079,-0.519,1.5269
2023-11-02,0.3654,-0.9007,1.2661
2023-11-01,-0.4336,-1.2173,0.7837
2023-10-31,-0.9614,-1.4132,0.4518
2023-10-30,-1.4978,-1.5261,0.0283
2023-10-27,-1.8523,-1.5332,-0.3191
2023-10-26,-1.9193,-1.4534,-0.4659
2023-10-25,-1.4098,-1.337,-0.0729
2023-10-24,-1.2899,-1.3187,0.0288
2023-10-23,-1.2911,-1.3259,0.0348
2023-10-20,-0.9573,-1.3346,0.3774
2023-10-19,-0.8654,-1.429,0.5636
2023-10-18,-0.9917,-1.5699,0.5782
2023-10-17,-1.0707,-1.7144,0.6437
2023-10-16,-1.2059,-1.8753,0.6694
2023-10-13,-1.3915,-2.0427,0.6512
2023-10-12,-1.8413,-2.2055,0.3642
2023-10-11,-2.3061,-2.2966,-0.0095
2023-10-10,-2.6184,-2.2942,-0.3242
2023-10-09,-2.8852,-2.2131,-0.6721
2023-10-06,-2.9192,-2.0451,-0.8741
2023-10-05,-2.7102,-1.8266,-0.8837
2023-10-04,-2.6638,-1.6056,-1.0582
2023-10-03,-2.4996,-1.3411,-1.1585
2023-10-02,-2.4573,-1.0515,-1.4058
2023-09-29,-2.2882,-0.7,-1.5881
2023-09-28,-2.1327,-0.303,-1.8297
2023-09-27,-1.4796,0.1544,-1.634
2023-09-26,-0.7996,0.5629,-1.3626
2023-09-25,-0.3641,0.9036,-1.2676
2023-09-22,0.2745,1.2205,-0.9459
2023-09-21,0.9075,1.457,-0.5495
2023-09-20,1.6176,1.5943,0.0233
2023-09-19,1.8274,1.5885,0.2389
2023-09-18,2.0534,1.5288,0.5246
2023-09-15,2.1308,1.3976,0.7331
2023-09-14,1.9734,1.2143,0.7591
2023-09-13,1.5006,1.0246,0.4761
2023-09-12,1.2958,0.9055,0.3903
2023-09-11,0.876,0.808,0.068
2023-09-08,0.691,0.791,-0.1
2023-09-07,0.6372,0.816,-0.1787
2023-09-06,0.8607,0.8606,0.0001
2023-09-05,0.887,0.8606,0.0264
2023-09-01,0.7642,0.854,-0.0899
2023-08-31,0.4206,0.8765,-0.4559
2023-08-30,0.4234,0.9905,-0.5671
2023-08-29,0.4341,1.1323,-0.6981
2023-08-28,0.5993,1.3068,-0.7075
2023-08-25,0.7606,1.4837,-0.723
2023-08-24,1.0889,1.6644,-0.5755
2023-08-23,1.0919,1.8083,-0.7164
2023-08-22,1.2733,1.9874,-0.7141
2023-08-21,1.4273,2.1659,-0.7386
2023-08-18,1.7395,2.3506,-0.6111
2023-08-17,2.3286,2.5033,-0.1748
2023-08-16,2.6555,2.547,0.1085
2023-08-15,2.8581,2.5199,0.3382
2023-08-14,2.7839,2.4354,0.3485
2023-08-11,2.8269,2.3482,0.4786
2023-08-10,2.9322,2.2286,0.7037
2023-08-09,2.8535,2.0526,0.8009
2023-08-08,2.6204,1.8524,0.768
2023-08-07,2.2186,1.6604,0.5581
2023-08-04,1.6358,1.5209,0.1149
2023-08-03,0.8609,1.4922,-0.6312
2023-08-02,1.2422,1.65,-0.4078
2023-08-01,1.4384,1.752,-0.3135
2023-07-31,1.3222,1.8303,-0.5081
2023-07-28,1.1903,1.9574,-0.767
2023-07-27,1.362,2.1491,-0.7871
2023-07-26,1.428,2.3459,-0.9179
2023-07-25,1.9486,2.5754,-0.6268
2023-07-24,2.2996,2.7321,-0.4325
2023-07-21,2.6128,2.8402,-0.2274
2023-07-20,2.8693,2.897,-0.0277
2023-07-19,2.8769,2.904,-0.027
2023-07-18,2.9141,2.9107,0.0033
2023-07-17,2.9883,2.9099,0.0784
2023-07-14,2.8512,2.8903,-0.039
2023-07-13,2.6857,2.9,-0.2143
2023-07-12,2.4374,2.9536,-0.5162
2023-07-11,2.4649,3.0827,-0.6178
2023-07-10,2.7247,3.2371,-0.5125
2023-07-07,2.8823,3.3652,-0.483
2023-07-06,3.0903,3.486,-0.3957
2023-07-05,3.3456,3.5849,-0.2393
2023-07-03,3.4201,3.6447,-0.2246
2023-06-30,3.4064,3.7009,-0.2945
2023-06-29,3.4768,3.7745,-0.2977
2023-06-28,3.5874,3.8489,-0.2615
2023-06-27,3.6591,3.9143,-0.2552
2023-06-26,3.7289,3.9781,-0.2492
2023-06-23,3.6925,4.0404,-0.348
2023-06-22,3.6147,4.1274,-0.5127
2023-06-21,3.8497,4.2556,-0.4059
2023-06-20,4.0601,4.3571,-0.2969
2023-06-16,4.3379,4.4313,-0.0934
2023-06-15,4.3503,4.4547,-0.1044
2023-06-14,4.5574,4.4808,0.0766
2023-06-13,4.6037,4.4616,0.1421
2023-06-12,4.4513,4.4261,0.0252
2023-06-09,4.6095,4.4198,0.1897
2023-06-08,4.7382,4.3723,0.3659
2023-06-07,4.9426,4.2809,0.6617
2023-06-06,4.7242,4.1154,0.6088
2023-06-05,4.5744,3.9632,0.6111
2023-06-02,4.4906,3.8104,0.6802
2023-06-01,4.1596,3.6404,0.5192
2023-05-31,4.1073,3.5106,0.5967
2023-05-30,3.9034,3.3614,0.5421
2023-05-26,3.4928,3.2259,0.2669
2023-05-25,3.5623,3.1592,0.4031
2023-05-24,3.5391,3.0584,0.4808
2023-05-23,3.5885,2.9382,0.6503
2023-05-22,3.7092,2.7756,0.9335
2023-05-19,3.5547,2.5422,1.0125
2023-05-18,3.1644,2.2891,0.8753
2023-05-17,2.7698,2.0703,0.6995
2023-05-16,2.4092,1.8954,0.5138
2023-05-15,2.3048,1.767,0.5378
2023-05-12,2.1279,1.6325,0.4954
2023-05-11,1.7683,1.5087,0.2596
2023-05-10,1.3986,1.4438,-0.0452
2023-05-09,1.2048,1.4551,-0.2503
2023-05-08,1.2066,1.5176,-0.311
2023-05-05,1.2363,1.5954,-0.3591
2023-05-04,1.3345,1.6851,-0.3507
2023-05-03,1.4638,1.7728,-0.309
2023-05-02,1.6387,1.8501,-0.2114
2023-05-01,2.0687,1.9029,0.1658
2023-04-28,2.2331,1.8615,0.3716
2023-04-27,2.1274,1.7686,0.3588
2023-04-26,1.9178,1.6788,0.2389
2023-04-25,1.94,1.6191,0.3209
2023-04-24,1.9533,1.5389,0.4145
2023-04-21,1.6625,1.4353,0.2272
2023-04-20,1.4254,1.3785,0.047
2023-04-19,1.3638,1.3667,-0.003
2023-04-18,1.4638,1.3675,0.0963
2023-04-17,1.3288,1.3434,-0.0146
2023-04-14,1.2177,1.347,-0.1293
2023-04-13,1.1691,1.3794,-0.2102
2023-04-12,1.4078,1.4319,-0.0241
2023-04-11,1.5443,1.438,0.1063
2023-04-10,1.6554,1.4114,0.244
2023-04-06,1.7567,1.3504,0.4063
2023-04-05,1.8819,1.2488,0.6331
2023-04-04,1.6926,1.0905,0.6021
2023-04-03,1.5445,0.94,0.6045
2023-03-31,1.3788,0.7889,0.5899
2023-03-30,1.1615,0.6414,0.5201
2023-03-29,0.9293,0.5114,0.418
2023-03-28,0.9107,0.4069,0.5038
2023-03-27,0.9327,0.2809,0.6518
2023-03-24,0.8496,0.1179,0.7316
2023-03-23,0.8333,-0.065,0.8983
2023-03-22,0.5597,-0.2895,0.8493
2023-03-21,0.2003,-0.5019,0.7022
2023-03-20,-0.0261,-0.6774,0.6513
2023-03-17,-0.3422,-0.8402,0.498
2023-03-16,-0.8813,-0.9647,0.0834
2023-03-15,-1.1451,-0.9856,-0.1596
2023-03-14,-1.2076,-0.9457,-0.2619
2023-03-13,-1.3319,-0.8802,-0.4518
2023-03-10,-1.0782,-0.7673,-0.311
2023-03-09,-1.0136,-0.6895,-0.3241
2023-03-08,-1.0193,-0.6085,-0.4108
2023-03-07,-1.0035,-0.5058,-0.4977
2023-03-06,-1.0156,-0.3814,-0.6342
2023-03-03,-1.1313,-0.2228,-0.9084
2023-03-02,-1.0131,0.0043,-1.0173
2023-03-01,-0.712,0.2586,-0.9707
2023-02-28,-0.5679,0.5013,-1.0692
2023-02-27,-0.3014,0.7686,-1.07
2023-02-24,-0.0729,1.0361,-1.109
2023-02-23,0.2962,1.3133,-1.0171
2023-02-22,0.4992,1.5676,-1.0684
2023-02-21,0.855,1.8347,-0.9797
2023-02-17,1.2727,2.0796,-0.8069
2023-02-16,1.5364,2.2813,-0.745
2023-02-15,1.707,2.4676,-0.7606
2023-02-14,1.9122,2.6577,-0.7456
2023-02-13,2.2155,2.8441,-0.6287
2023-02-10,2.6274,3.0013,-0.3739
2023-02-09,3.1444,3.0948,0.0497
2023-02-08,3.3758,3.0823,0.2934
2023-02-07,3.5487,3.009,0.5397
2023-02-06,3.8063,2.8741,0.9323
2023-02-03,3.9011,2.641,1.2601
2023-02-02,3.7276,2.326,1.4017
2023-02-01,2.9444,1.9755,0.9688
2023-01-31,2.6874,1.7333,0.9541
2023-01-30,2.4603,1.4948,0.9655
2023-01-27,2.1413,1.2534,0.8878
2023-01-26,1.8618,1.0315,0.8303
2023-01-25,1.6098,0.8239,0.7859
2023-01-24,1.8426,0.6274,1.2152
2023-01-23,1.668,0.3236,1.3444
2023-01-20,1.3567,-0.0124,1.3692
2023-01-19,1.3164,-0.3547,1.6712
2023-01-18,1.1562,-0.7725,1.9288
2023-01-17,0.6794,-1.2547,1.9341
2023-01-13,-0.0847,-1.7383,1.6535
2023-01-12,-0.6006,-2.1517,1.5511
2023-01-11,-1.5303,-2.5394,1.0091
2023-01-10,-2.0838,-2.7917,0.7079
2023-01-09,-2.4178,-2.9687,0.5509
2023-01-06,-2.7977,-3.1064,0.3087
2023-01-05,-2.7909,-3.1836,0.3927
2023-01-04,-2.9758,-3.2818,0.3059
2023-01-03,-3.2928,-3.3582,0.0655
2022-12-30,-3.5384,-3.3746,-0.1638
2022-12-29,-3.5623,-3.3337,-0.2286
2022-12-28,-3.5154,-3.2765,-0.2389
2022-12-27,-3.3974,-3.2168,-0.1806
2022-12-23,-3.4182,-3.1716,-0.2466
2022-12-22,-3.22,-3.11,-0.11
2022-12-21,-3.1512,-3.0825,-0.0688
2022-12-20,-3.0844,-3.0653,-0.0191
2022-12-19,-2.8681,-3.0605,0.1924
2022-12-16,-2.7723,-3.1086,0.3362
2022-12-15,-2.6867,-3.1926,0.506
2022-12-14,-2.7037,-3.3191,0.6155
2022-12-13,-2.952,-3.473,0.521
2022-12-12,-3.5037,-3.6033,0.0995
2022-12-09,-3.5441,-3.6281,0.084
2022-12-08,-3.5125,-3.6491,0.1367
2022-12-07,-3.4556,-3.6833,0.2277
2022-12-06,-3.2412,-3.7402,0.499
2022-12-05,-3.1403,-3.865,0.7247
2022-12-02,-3.2255,-4.0462,0.8207
2022-12-01,-3.4323,-4.2513,0.819
2022-11-30,-3.9025,-4.4561,0.5535
2022-11-29,-3.9857,-4.5945,0.6088
2022-11-28,-4.1937,-4.7466,0.5529
2022-11-25,-4.387,-4.8849,0.4978
2022-11-23,-4.5557,-5.0093,0.4536
2022-11-22,-4.6487,-5.1227,0.474
2022-11-21,-4.6367,-5.2412,0.6046
2022-11-18,-4.6914,-5.3924,0.701
2022-11-17,-4.8945,-5.5676,0.6731
2022-11-16,-5.0235,-5.7359,0.7124
2022-11-15,-5.2658,-5.914,0.6482
2022-11-14,-6.1461,-6.0761,-0.07
2022-11-11,-6.7281,-6.0586,-0.6696
2022-11-10,-7.2826,-5.8912,-1.3914
2022-11-09,-7.3808,-5.5434,-1.8374
2022-11-08,-7.046,-5.084,-1.962
2022-11-07,-6.6506,-4.5935,-2.0571
2022-11-04,-6.1673,-4.0792,-2.088
2022-11-03,-5.4139,-3.5572,-1.8566
2022-11-02,-4.4733,-3.0931,-1.3802
2022-11-01,-3.701,-2.748,-0.953
2022-10-31,-3.341,-2.5098,-0.8313
2022-10-28,-2.7893,-2.302,-0.4873
2022-10-27,-1.4686,-2.1801,0.7115
2022-10-26,-1.3923,-2.358,0.9657
2022-10-25,-1.4864,-2.5994,1.113
2022-10-24,-1.9565,-2.8777,0.9212
2022-10-21,-2.5617,-3.108,0.5463
2022-10-20,-2.7686,-3.2445,0.4759
2022-10-19,-2.8946,-3.3635,0.469
2022-10-18,-3.1028,-3.4808,0.378
2022-10-17,-3.7663,-3.5753,-0.191
2022-10-14,-3.6471,-3.5275,-0.1196
2022-10-13,-3.8482,-3.4976,-0.3506
2022-10-12,-3.4156,-3.41,-0.0056
2022-10-11,-3.2832,-3.4086,0.1254
2022-10-10,-3.0888,-3.4399,0.3511
2022-10-07,-3.0391,-3.5277,0.4886
2022-10-06,-3.2267,-3.6499,0.4232
2022-10-05,-3.7013,-3.7556,0.0544
2022-10-04,-4.0302,-3.7692,-0.2609
2022-10-03,-4.5247,-3.704,-0.8207
