Date,EMA
2023-08-16,137.5083
2023-08-15,137.579
2023-08-14,137.0299
2023-08-11,136.7476
2023-08-10,136.6026
2023-08-09,136.0532
2023-08-08,135.1828
2023-08-07,133.9746
2023-08-04,132.4156
2023-08-03,130.4946
2023-08-02,131.1645
2023-08-01,131.3891
2023-07-31,130.9089
2023-07-28,130.3997
2023-07-27,130.5574
2023-07-26,130.4591
2023-07-25,131.3366
2023-07-24,131.787
2023-07-21,132.1163
2023-07-20,132.2889
2023-07-19,131.893
2023-07-18,131.5604
2023-07-17,131.3049
2023-07-14,130.5816
2023-07-13,129.8086
2023-07-12,128.8683
2023-07-11,128.5479
2023-07-10,128.7252
2023-07-07,128.6486
2023-07-06,128.6616
2023-07-05,128.753
2023-07-03,128.4226
2023-06-30,127.8898
2023-06-29,127.5387
2023-06-28,127.265
2023-06-27,126.8928
2023-06-26,126.5068
2023-06-23,125.8794
2023-06-22,125.1615
2023-06-21,125.1285
2023-06-20,125.0149
2023-06-16,125.0248
2023-06-15,124.4281
2023-06-14,124.2544
2023-06-13,123.7109
2023-06-12,122.7311
2023-06-09,122.4447
2023-06-08,122.0813
2023-06-07,121.8749
2023-06-06,120.7337
2023-06-05,119.7701
2023-06-02,118.9724
2023-06-01,117.6507
2023-05-31,116.9752
2023-05-30,115.9808
2023-05-26,114.561
2023-05-25,114.2324
2023-05-24,113.6996
2023-05-23,113.3328
2023-05-22,113.1246
2023-05-19,112.3145
2023-05-18,111.0154
2023-05-17,109.7544
2023-05-16,108.6132
2023-05-15,108.0717
2023-05-12,107.3876
2023-05-11,106.3271
2023-05-10,105.282
2023-05-09,104.6558
2023-05-08,104.4726
2023-05-05,104.3465
2023-05-04,104.3635
2023-05-03,104.4354
2023-05-02,104.591
2023-05-01,105.2846
2023-04-28,105.3589
2023-04-27,104.832
2023-04-26,104.0925
2023-04-25,103.8819
2023-04-24,103.6535
2023-04-21,102.7642
2023-04-20,102.023
2023-04-19,101.6881
2023-04-18,101.7121
2023-04-17,101.2148
2023-04-14,100.7825
2023-04-13,100.4964
2023-04-12,100.84
2023-04-11,100.9378
2023-04-10,100.9684
2023-04-06,100.9703
2023-04-05,101.0192
2023-04-04,100.3768
2023-04-03,99.8494
2023-03-31,99.3048
2023-03-30,98.6704
2023-03-29,98.0304
2023-03-28,97.8839
2023-03-27,97.8336
2023-03-24,97.5589
2023-03-23,97.4464
2023-03-22,96.7834
2023-03-21,95.9686
2023-03-20,95.486
2023-03-17,94.8363
2023-03-16,93.7354
2023-03-15,93.2878
2023-03-14,93.3028
2023-03-13,93.1857
2023-03-10,93.9002
2023-03-09,94.1736
2023-03-08,94.2833
2023-03-07,94.4352
2023-03-06,94.5186
2023-03-03,94.3693
2023-03-02,94.7314
2023-03-01,95.4695
2023-02-28,95.825
2023-02-27,96.4216
2023-02-24,96.8975
2023-02-23,97.6459
2023-02-22,97.985
2023-02-21,98.6261
2023-02-17,99.3574
2023-02-16,99.7035
2023-02-15,99.8132
2023-02-14,99.9739
2023-02-13,100.3214
2023-02-10,100.8706
2023-02-09,101.6063
2023-02-08,101.6699
2023-02-07,101.5877
2023-02-06,101.6805
2023-02-03,101.404
2023-02-02,100.5471
2023-02-01,98.392
2023-01-31,97.4724
2023-01-30,96.6541
2023-01-27,95.6683
2023-01-26,94.8101
2023-01-25,94.049
2023-01-24,94.3799
2023-01-23,93.8133
2023-01-20,92.9807
2023-01-19,92.7852
2023-01-18,92.3509
2023-01-17,91.2622
2023-01-13,89.6138
2023-01-12,88.599
2023-01-11,86.7477
2023-01-10,85.8183
2023-01-09,85.429
2023-01-06,84.9777
2023-01-05,85.4105
2023-01-04,85.4284
2023-01-03,85.1792
2022-12-30,85.1168
2022-12-29,85.5606
2022-12-28,86.1585
2022-12-27,86.9048
2022-12-23,87.3347
2022-12-22,88.2424
2022-12-21,88.8474
2022-12-20,89.4413
2022-12-19,90.3549
2022-12-16,90.9871
2022-12-15,91.5921
2022-12-14,91.9703
2022-12-13,91.8522
2022-12-12,91.1015
2022-12-09,91.5219
2022-12-08,92.1045
2022-12-07,92.741
2022-12-06,93.7191
2022-12-05,94.4344
2022-12-02,94.7421
2022-12-01,94.8014
2022-11-30,94.315
2022-11-29,94.725
2022-11-28,94.8773
2022-11-25,95.0878
2022-11-23,95.3762
2022-11-22,95.8509
2022-11-21,96.5689
2022-11-18,97.1464
2022-11-17,97.4123
2022-11-16,97.8661
2022-11-15,98.0919
2022-11-14,96.9546
2022-11-11,96.5511
2022-11-10,96.2558
2022-11-09,96.9938
2022-11-08,98.6657
2022-11-07,100.4159
2022-11-04,102.2972
2022-11-03,104.6988
2022-11-02,107.4163
2022-11-01,109.661
2022-10-31,110.9213
2022-10-28,112.5571
2022-10-27,115.8131
2022-10-26,116.2338
2022-10-25,116.2858
2022-10-24,115.5381
2022-10-21,114.5511
2022-10-20,114.4975
2022-10-19,114.6459
2022-10-18,114.6316
2022-10-17,113.6475
2022-10-14,114.4337
2022-10-13,114.5078
2022-10-12,115.9806
2022-10-11,116.7563
2022-10-10,117.6555
2022-10-07,118.2234
2022-10-06,118.2731
2022-10-05,117.7182
2022-10-04,117.5267
2022-10-03,117.0015
2022-09-30,117.7618
2022-09-29,118.5811
2022-09-28,119.2436
2022-09-27,120.3244
2022-09-26,121.0198
2022-09-23,122.7364
2022-09-22,124.2334
2022-09-21,125.8231
2022-09-20,126.5638
2022-09-19,127.2779
2022-09-16,128.4153
2022-09-15,129.6675
2022-09-14,130.1759
2022-09-13,130.8007
2022-09-12,130.7542
2022-09-09,130.0119
2022-09-08,129.8123
2022-09-07,130.2772
2022-09-06,131.201
2022-09-02,131.9302
2022-09-01,132.4702
2022-08-31,133.908
2022-08-30,134.8987
2022-08-29,135.7095
2022-08-26,137.0005
2022-08-25,137.1006
2022-08-24,137.5096
2022-08-23,138.5673
2022-08-22,139.7134
2022-08-19,140.6008
2022-08-18,140.6299
2022-08-17,140.4765
2022-08-16,139.9846
2022-08-15,139.1134
2022-08-12,138.2941
2022-08-11,137.4595
2022-08-10,136.0372
2022-08-09,134.5121
2022-08-08,133.7255
2022-08-05,131.8756
2022-08-04,130.0479
2022-08-03,127.7075
2022-08-02,125.818
2022-08-01,123.8398
2022-07-29,121.3686
2022-07-28,118.3617
2022-07-27,117.6487
2022-07-26,117.724
2022-07-25,118.1538
2022-07-22,117.1446
2022-07-21,115.3967
2022-07-20,113.6627
2022-07-19,112.5621
2022-07-18,111.8648
2022-07-15,111.1681
2022-07-14,110.8722
2022-07-13,111.0127
2022-07-12,111.8977
2022-07-11,111.8394
2022-07-08,111.3415
2022-07-07,110.6174
2022-07-06,109.899
2022-07-05,109.1632
2022-07-01,109.5106
2022-06-30,110.2263
2022-06-29,110.6966
2022-06-28,111.4336
2022-06-27,110.9744
2022-06-24,109.6154
2022-06-23,109.0011
2022-06-22,108.6924
2022-06-21,108.9729
2022-06-17,109.1447
2022-06-16,110.5546
2022-06-15,111.9068
2022-06-14,113.695
2022-06-13,115.8072
2022-06-10,118.3888
2022-06-09,119.494
2022-06-08,119.3838
2022-06-07,118.6669
2022-06-06,117.9251
2022-06-03,116.2985
2022-06-02,114.5426
2022-06-01,112.9556
2022-05-31,110.8888
2022-05-27,109.6908
2022-05-26,108.8332
2022-05-25,109.025
2022-05-24,110.2182
2022-05-23,111.5945
2022-05-20,112.2908
2022-05-19,112.8958
2022-05-18,114.3659
2022-05-17,115.0162
2022-05-16,115.4031
2022-05-13,115.9149
2022-05-12,117.4362
2022-05-11,120.6998
2022-05-10,123.499
2022-05-09,126.221
2022-05-06,129.5339
2022-05-05,132.797
2022-05-04,134.9742
2022-05-03,137.5018
2022-05-02,140.4903
2022-04-29,144.5101
2022-04-28,147.7681
2022-04-27,149.0104
2022-04-26,150.9701
2022-04-25,152.3412
2022-04-22,154.1897
2022-04-21,155.5097
2022-04-20,155.6865
2022-04-19,155.2607
2022-04-18,155.9788
2022-04-14,156.9688
2022-04-13,157.3197
2022-04-12,158.9422
2022-04-11,160.1088
2022-04-08,161.7523
2022-04-07,162.8639
2022-04-06,163.8559
2022-04-05,164.346
2022-04-04,163.5914
2022-04-01,163.4729
2022-03-31,163.3225
2022-03-30,162.6287
2022-03-29,161.3218
2022-03-28,159.308
2022-03-25,158.0487
2022-03-24,156.7262
2022-03-23,155.1654
2022-03-22,153.2677
2022-03-21,151.3705
2022-03-18,149.2037
2022-03-17,147.5128
2022-03-16,146.3733
2022-03-15,145.9007
2022-03-14,146.5786
2022-03-11,146.7114
2022-03-10,146.0752
2022-03-09,146.1619
2022-03-08,147.6423
2022-03-07,150.0776
2022-03-04,151.1074
2022-03-03,151.9849
2022-03-02,151.6412
2022-03-01,151.8172
2022-02-28,151.6138
2022-02-25,151.4335
2022-02-24,151.6299
2022-02-23,154.2504
2022-02-22,154.8282
2022-02-18,155.7948
2022-02-17,155.8604
2022-02-16,155.3525
2022-02-15,155.2551
2022-02-14,154.7328
2022-02-11,155.3955
2022-02-10,154.7868
2022-02-09,153.995
2022-02-08,152.022
2022-02-07,150.9712
2022-02-04,149.2937
2022-02-03,147.8908
2022-02-02,149.2582
2022-02-01,147.9711
2022-01-31,147.5202
2022-01-28,148.1358
2022-01-27,149.7525
2022-01-26,151.742
2022-01-25,153.2958
2022-01-24,155.7521
2022-01-21,159.4747
2022-01-20,161.5914
2022-01-19,162.6637
2022-01-18,163.5307
2022-01-14,164.5142
2022-01-13,165.484
2022-01-12,165.5359
2022-01-11,165.305
2022-01-10,166.1505
2022-01-07,167.3872
2022-01-06,168.1757
2022-01-05,169.2257
2022-01-04,169.7463
2022-01-03,169.5926
2021-12-31,170.0465
2021-12-30,170.2888
2021-12-29,170.4196
2021-12-28,170.3262
2021-12-27,170.3582
2021-12-23,170.2073
2021-12-22,170.1583
2021-12-21,170.3557
2021-12-20,170.9124
2021-12-17,171.8152
2021-12-16,172.7274
