Date,Adjusted Close,EMA,Open,High,Low,Close,Effective_Fed_Rate,MACD,MACD_Signal,MACD_Hist,RSI,SMA
2025-02-07,408.93435221604,418.8437,1.03821,1.04124,1.03048,1.0326,4.33,-4.203,-2.3413,-1.8617,43.44,420.1784
2025-02-06,414.992269282425,419.5531,1.04019,1.04058,1.03521,1.03828,4.33,-4.101,-1.8758,-2.2252,40.9648,423.0407
2025-02-05,412.46730549693,420.9703,1.0378,1.04425,1.03693,1.04021,4.33,-3.6593,-1.3195,-2.3398,39.3762,425.8351
2025-02-04,411.549136847659,423.0683,1.03427,1.03876,1.0272,1.03783,4.33,-2.8746,-0.7346,-2.14,39.5708,428.3511
2025-02-03,410.102023215656,425.5583,1.0232,1.03499,1.02103,1.0343,4.33,-1.8653,-0.1996,-1.6657,38.6876,430.0991
2025-01-31,414.233782137375,428.8422,1.03879,1.0434,1.03496,1.03602,4.33,-0.4396,0.2168,-0.6564,42.4889,432.3432
2025-01-30,414.163921479279,431.2192,1.04203,1.04679,1.03859,1.03875,4.33,0.6366,0.3809,0.2556,42.3438,433.3127
2025-01-29,441.449498513047,434.1709,1.04296,1.04436,1.03821,1.04207,4.33,2.0222,0.317,1.7051,60.6517,433.3487
2025-01-28,446.309804297774,431.5864,1.04912,1.04932,1.04135,1.04298,4.33,0.9242,-0.1092,1.0335,52.6779,430.4664
2025-01-27,433.694965464313,431.109,1.0479,1.05334,1.04536,1.04916,4.33,0.738,-0.3676,1.1056,43.6806,428.5338
2025-01-24,443.176054777437,432.8741,1.04147,1.05214,1.04112,1.04919,4.33,1.5656,-0.644,2.2096,66.3582,428.5956
2025-01-23,445.820779691098,430.3409,1.0408,1.0438,1.03717,1.04148,4.33,0.4499,-1.1964,1.6463,63.8334,426.43
2025-01-22,445.311794896393,427.9455,1.04285,1.04573,1.03918,1.04077,4.33,-0.6594,-1.608,0.9486,60.041,425.1325
2025-01-21,427.647028491942,426.0025,1.04156,1.04353,1.03419,1.04283,4.33,-1.6146,-1.8451,0.2305,52.6307,424.1784
2025-01-17,428.175973474674,425.26,1.02965,1.03306,1.0265,1.0271,4.33,-2.0624,-1.9028,-0.1597,57.7155,423.2683
2025-01-16,423.734831638527,423.4909,1.0288,1.03151,1.02604,1.0299,4.33,-2.9988,-1.8628,-1.136,51.9148,422.4145
2025-01-15,425.461387902916,422.524,1.03074,1.03544,1.02588,1.02861,4.33,-3.6026,-1.5788,-2.0237,38.4235,422.1555
2025-01-14,414.842567872218,423.4637,1.02407,1.03086,1.02382,1.03076,4.33,-3.3489,-1.0729,-2.276,36.2002,422.8471
2025-01-13,416.359542162318,424.9049,1.02402,1.025,1.01772,1.02441,4.33,-2.8422,-0.5039,-2.3383,31.8822,424.5228
2025-01-10,418.116038708749,427.2374,1.0299,1.03118,1.02124,1.0244,4.33,-1.8925,0.0807,-1.9732,40.9925,426.9025
2025-01-08,423.714871450499,428.0047,1.03398,1.03575,1.02728,1.03178,4.33,-1.6076,0.574,-2.1815,39.0401,427.9025
2025-01-07,421.529230861474,429.2019,1.03884,1.04344,1.0339,1.03394,4.33,-1.1015,1.1194,-2.2209,45.4483,429.2279
2025-01-06,426.998322381044,429.4365,1.0302,1.04368,1.0294,1.03898,4.33,-1.0026,1.6746,-2.6772,43.9538,429.6381
