Date,Adjusted Close,EMA,Open,High,Low,Close,Effective_Fed_Rate,MACD,MACD_Signal,MACD_Hist,RSI,SMA
2022-01-05,164.357,169.2257,1.12858,1.13465,1.1275,1.13116,0.08,-1.3593,-1.2353,-0.124,40.3127,169.5284
2022-01-04,167.522,169.7463,1.12955,1.13226,1.1271,1.1286,0.08,-1.2057,-1.2043,-0.0014,49.417,169.6252
2022-01-03,170.4045,169.5926,1.13707,1.1379,1.1278,1.12965,0.08,-1.3541,-1.2039,-0.1502,39.4128,169.2664
2021-12-31,166.717,170.0465,1.13205,1.13865,1.1301,1.13659,0.07,-1.2298,-1.1663,-0.0635,43.1523,169.2824
2021-12-30,168.6445,170.2888,1.13457,1.136,1.1297,1.1325,0.08,-1.1964,-1.1505,-0.0459,45.1944,169.7237
2021-12-29,169.201,170.4196,1.13086,1.13691,1.1272,1.13459,0.08,-1.2121,-1.139,-0.0731,48.3498,169.6135
2021-12-28,170.661,170.3262,1.13254,1.13333,1.1288,1.13085,0.08,-1.3306,-1.1207,-0.2099,46.4076,169.2845
2021-12-27,169.6695,170.3582,1.13156,1.13347,1.1301,1.1327,0.08,-1.3956,-1.0682,-0.3274,48.5426,169.4662
2021-12-23,171.0685,170.2073,1.13253,1.13422,1.1288,1.13284,0.08,-1.5452,-0.9864,-0.5588,46.9779,169.9042
2021-12-22,171.037,170.1583,1.1284,1.13424,1.1262,1.13258,0.08,-1.6517,-0.8467,-0.805,44.0667,170.4364
2021-12-21,170.417,170.3557,1.12781,1.13028,1.1259,1.12801,0.08,-1.6457,-0.6454,-1.0002,40.4615,171.1245
2021-12-20,167.079,170.9124,1.12395,1.1304,1.1233,1.12801,0.08,-1.4695,-0.3953,-1.0742,37.923,171.7995
2021-12-17,170.0175,171.8152,1.13291,1.1349,1.12335,1.1237,0.08,-1.1214,-0.1268,-0.9946,39.2173,172.0795
2021-12-16,168.871,172.7274,1.12885,1.13605,1.1279,1.13302,0.08,-0.7484,0.1218,-0.8703,49.1429,172.5834
2021-12-15,173.315,172.5849,1.12583,1.12993,1.122,1.12892,0.08,-0.8376,0.3394,-1.177,37.0538,172.5466
2021-12-14,169.0915,173.4708,1.12827,1.1324,1.1252,1.12579,0.08,-0.4535,0.6337,-1.0871,33.9496,173.4118
2021-12-13,169.5675,174.7866,1.1311,1.13193,1.1258,1.12837,0.08,0.1501,0.9054,-0.7553,41.8337,174.4743
2021-12-10,172.212,175.4058,1.12922,1.13241,1.1263,1.1314,0.08,0.4652,1.0943,-0.629,49.8309,175.0125
2021-12-09,174.171,175.4033,1.13412,1.1346,1.1277,1.12923,0.08,0.5128,1.2515,-0.7388,50.6807,175.4812
2021-12-08,176.158,175.3263,1.12672,1.13548,1.1263,1.1341,0.08,0.5321,1.4362,-0.9041,51.6338,175.7196
2021-12-07,176.1645,175.1431,1.12832,1.12985,1.1225,1.12672,0.08,0.5082,1.6623,-1.1541,48.2424,176.0297
2021-12-06,171.3685,175.2638,1.1302,1.13151,1.1264,1.1285,0.08,0.6282,1.9508,-1.3226,35.1839,176.9516
2021-12-03,169.4895,176.5114,1.12998,1.13335,1.1265,1.13131,0.08,1.2762,2.2814,-1.0052,41.0167,178.5501
2021-12-02,171.868,177.3472,1.13187,1.13477,1.1294,1.13005,0.08,1.7691,2.5327,-0.7636,41.5162,179.1068
2021-12-01,172.186,178.3133,1.1335,1.13598,1.1301,1.1319,0.08,2.347,2.7236,-0.3766,51.0241,179.6304
2021-11-30,175.3535,178.5495,1.12902,1.1383,1.1234,1.13368,0.07,2.6178,2.8178,-0.2,53.4205,179.6004
2021-11-29,178.0785,178.6328,1.13018,1.13156,1.1257,1.12906,0.08,2.8312,2.8678,-0.0366,51.6696,179.4679
2021-11-26,175.228,178.9107,1.12056,1.13308,1.12039,1.13155,0.08,3.1431,2.8769,0.2661,58.4617,179.1547
2021-11-24,179.0205,178.6453,1.12477,1.12553,1.1185,1.11977,0.08,3.2182,2.8104,0.4078,54.5701,178.7092
2021-11-23,179.002,178.7591,1.12346,1.12751,1.1225,1.12477,0.08,3.468,2.7085,0.7595,57.3121,178.7152
2021-11-22,178.6285,178.6495,1.12901,1.1293,1.1229,1.1234,0.08,3.6225,2.5186,1.104,70.2904,178.3663
2021-11-19,183.8285,177.5008,1.1372,1.1373,1.1248,1.12794,0.08,3.3021,2.2426,1.0595,76.4881,177.6006
2021-11-18,184.803,175.6933,1.13192,1.13741,1.1312,1.1371,0.08,2.6602,1.9777,0.6824,65.4341,176.4222
2021-11-17,177.45,175.1102,1.13196,1.13323,1.1262,1.1318,0.08,2.5472,1.8071,0.7401,65.2704,175.4404
2021-11-16,177.035,174.4155,1.13674,1.1386,1.1307,1.13199,0.08,2.3742,1.6221,0.7521,62.7665,174.1618
2021-11-15,177.284,173.8523,1.14452,1.1464,1.1355,1.13672,0.08,2.2498,1.4341,0.8157,62.5777,173.0419
2021-11-12,176.2575,173.1862,1.14495,1.14622,1.1431,1.14447,0.08,2.0685,1.2302,0.8383,57.539,172.1659
2021-11-11,173.625,172.9498,1.1478,1.14877,1.1441,1.14499,0.08,2.0717,1.0206,1.0512,61.5555,171.241
2021-11-10,174.1025,172.3497,1.15921,1.15953,1.1474,1.14781,0.08,1.9032,0.7578,1.1454,69.4867,170.6864
2021-11-09,178.8115,171.0511,1.1584,1.16089,1.1568,1.15924,0.08,1.4014,0.4714,0.9299,65.6833,169.8071
2021-11-08,174.449,170.0041,1.15573,1.1595,1.1549,1.15863,0.08,0.988,0.239,0.7491,66.9169,168.9784
2021-11-05,175.9495,168.6357,1.15539,1.15732,1.1512,1.1566,0.08,0.4054,0.0517,0.3537,63.3296,168.0372
2021-11-04,173.85,167.477,1.16122,1.16164,1.1526,1.15526,0.08,-0.1087,-0.0367,-0.072,52.633,167.7572
2021-11-03,169.2,167.2497,1.15781,1.16164,1.156,1.1613,0.08,-0.2186,-0.0187,-0.1999,44.2961,167.9784
2021-11-02,165.6375,167.6496,1.16032,1.16134,1.1573,1.15783,0.08,-0.0452,0.0312,-0.0764,44.9984,168.6967
2021-11-01,165.9055,168.0716,1.15631,1.16092,1.1544,1.1604,0.08,0.1462,0.0503,0.0959,50.6219,169.2931
2021-10-29,168.6215,168.0675,1.16808,1.16902,1.1533,1.1561,0.07,0.1503,0.0264,0.1239,42.01,169.4259
2021-10-28,172.3285,168.7489,1.16008,1.16922,1.158,1.1681,0.08,0.4677,-0.0046,0.4723,56.7202,169.4829
2021-10-27,169.6245,168.4477,1.15923,1.16262,1.1583,1.16017,0.08,0.3464,-0.1227,0.4691,54.7511,168.9847
2021-10-26,168.8035,168.236,1.16105,1.16258,1.1583,1.1592,0.08,0.2584,-0.24,0.4983,49.0546,168.3933
2021-10-25,166.0185,168.405,1.16368,1.16652,1.1589,1.16099,0.08,0.3381,-0.3645,0.7027,46.7815,167.9307
2021-10-22,166.7775,168.7728,1.16256,1.16558,1.1619,1.1647,0.08,0.5089,-0.5402,1.0491,61.3937,167.6307
2021-10-21,171.7505,168.2668,1.16484,1.16674,1.1618,1.1625,0.08,0.2817,-0.8025,1.0842,60.5226,167.1107
2021-10-20,170.753,167.7233,1.16296,1.16586,1.1615,1.1648,0.08,0.0219,-1.0735,1.0954,68.4295,166.4972
2021-10-19,172.2075,166.6322,1.16092,1.16694,1.1607,1.16286,0.08,-0.5055,-1.3474,0.8418,66.5484,165.3015
2021-10-18,172.337,165.5029,1.15987,1.16224,1.157,1.16089,0.08,-1.0779,-1.5578,0.48,61.3685,164.1526
2021-10-15,170.451,164.6328,1.15973,1.1619,1.1586,1.16,0.08,-1.5589,-1.6778,0.119,49.6042,163.6077
2021-10-14,164.993,164.4244,1.15974,1.16245,1.1582,1.1598,0.08,-1.7584,-1.7076,-0.0508,47.9416,163.4957
2021-10-13,164.214,164.2692,1.15302,1.15985,1.1527,1.15974,0.08,-1.9419,-1.6949,-0.247,41.6096,163.5634
2021-10-12,162.3665,164.4433,1.15539,1.15703,1.1523,1.153,0.08,-1.9811,-1.6331,-0.348,39.0184,163.8254
2021-10-11,162.315,164.7974,1.15693,1.15868,1.1547,1.1554,0.08,-1.9377,-1.5461,-0.3916,41.3577,164.329
2021-10-08,164.431,165.0302,1.15547,1.15861,1.1539,1.1567,0.08,-1.9457,-1.4482,-0.4975,47.3147,164.8115
2021-10-07,165.1215,164.848,1.15533,1.15721,1.1546,1.15544,0.08,-2.1415,-1.3238,-0.8176,42.8215,165.2365
2021-10-06,163.1005,164.9082,1.15948,1.16006,1.1527,1.1554,0.08,-2.2305,-1.1194,-1.1111,25.2389,165.6791
2021-10-05,161.05,165.8486,1.1617,1.1622,1.1579,1.1596,0.08,-1.9147,-0.8416,-1.073,22.7646,166.3664
2021-10-04,159.489,167.0982,1.15937,1.16402,1.1586,1.1618,0.08,-1.4377,-0.5734,-0.8643,30.2331,167.2189
2021-10-01,164.163,167.7935,1.15802,1.16074,1.1561,1.1594,0.08,-1.1892,-0.3573,-0.8318,31.425,167.802
2021-09-30,164.252,168.5364,1.15966,1.16098,1.1561,1.158,0.06,-0.9037,-0.1494,-0.7543,34.8991,168.799
2021-09-29,165.056,169.1445,1.16827,1.16902,1.1587,1.1596,0.08,-0.6636,0.0392,-0.7028,35.7033,169.5188
2021-09-28,165.798,169.8198,1.16954,1.17033,1.1666,1.16812,0.08,-0.3785,0.2149,-0.5935,40.6104,170.1208
2021-09-27,170.29,170.2497,1.17165,1.17252,1.1683,1.16961,0.08,-0.1905,0.3633,-0.5538,42.6543,170.71
2021-09-24,171.276,170.6219,1.17384,1.17476,1.1699,1.1718,0.08,-0.0179,0.5017,-0.5196,47.4049,171.2665
2021-09-23,170.8,170.7377,1.1693,1.17502,1.1682,1.1738,0.08,0.0474,0.6316,-0.5843,43.3152,171.7656
2021-09-22,169.0025,171.1233,1.17249,1.17557,1.1683,1.1693,0.08,0.2418,0.7777,-0.5359,37.5322,172.4955
2021-09-21,167.1815,171.9174,1.17248,1.17487,1.1713,1.17255,0.08,0.6342,0.9117,-0.2774,40.613,173.2987
2021-09-20,167.7865,172.6212,1.17255,1.17365,1.1698,1.17273,0.08,1.0038,0.981,0.0227,43.4197,173.8137
2021-09-17,173.126,173.2482,1.17671,1.17889,1.17211,1.1724,0.08,1.3539,0.9754,0.3786,59.7827,174.0937
2021-09-16,174.412,172.9876,1.18154,1.18207,1.1749,1.17666,0.08,1.3107,0.8807,0.43,55.093,174.1255
2021-09-15,173.7895,172.9853,1.1804,1.1832,1.1797,1.18149,0.08,1.3813,0.7732,0.6081,52.0059,174.3076
2021-09-14,172.5,173.1763,1.18085,1.1846,1.1798,1.18031,0.08,1.5401,0.6212,0.9189,58.9087,174.219
2021-09-13,172.8585,173.0427,1.18134,1.18171,1.1768,1.1811,0.08,1.5522,0.3915,1.1608,60.495,173.6284
2021-09-10,173.4575,172.7988,1.18243,1.18512,1.1808,1.18115,0.08,1.5082,0.1013,1.407,64.6047,172.8806
2021-09-09,174.208,172.2893,1.1816,1.18414,1.1803,1.18243,0.08,1.3333,-0.2505,1.5837,70.0485,171.8664
2021-09-08,176.275,171.3978,1.18443,1.18512,1.18,1.18154,0.08,0.9674,-0.6464,1.6138,68.6355,170.7857
2021-09-07,175.4645,170.4679,1.18696,1.18854,1.1836,1.1845,0.08,0.5595,-1.0498,1.6094,65.1727,169.6274
2021-09-03,173.9025,169.7052,1.18732,1.1909,1.1864,1.18832,0.08,0.2021,-1.4522,1.6543,62.2765,168.2969
2021-09-02,173.156,169.0619,1.18383,1.18761,1.1832,1.18725,0.08,-0.1247,-1.8658,1.741,71.0179,167.0563
2021-09-01,173.95,167.8006,1.18088,1.18573,1.1792,1.18372,0.08,-0.7577,-2.301,1.5433,71.3629,165.5526
2021-08-31,173.5395,166.2408,1.17983,1.18451,1.1793,1.1808,0.06,-1.563,-2.6868,1.1239,64.5889,164.2805
2021-08-30,171.0785,165.1298,1.17949,1.18099,1.1781,1.17977,0.08,-2.2035,-2.9678,0.7643,55.7175,163.544
2021-08-27,167.4815,164.5206,1.17552,1.18023,1.1733,1.17924,0.08,-2.646,-3.1589,0.5129,51.816,163.1719
2021-08-26,165.8,164.0449,1.17696,1.1779,1.1744,1.1754,0.09,-3.0492,-3.2871,0.2379,45.7276,163.0341
2021-08-25,164.959,163.8437,1.17558,1.17745,1.1724,1.17686,0.09,-3.3452,-3.3466,0.0014,47.4409,162.9891
2021-08-24,165.289,163.4771,1.17457,1.17652,1.1725,1.1755,0.09,-3.7296,-3.3469,-0.3827,42.0735,163.097
2021-08-23,163.2935,163.3609,1.1695,1.17503,1.16912,1.1746,0.09,-4.014,-3.2513,-0.7627,26.718,163.422
2021-08-20,159.9975,163.9755,1.16771,1.17045,1.1662,1.16949,0.09,-3.9719,-3.0606,-0.9113,24.5975,164.0806
2021-08-19,159.3875,164.816,1.17094,1.17156,1.1664,1.16766,0.09,-3.8195,-2.8328,-0.9867,22.1077,164.9362
2021-08-18,160.061,165.9526,1.17095,1.17427,1.1692,1.17093,0.09,-3.5193,-2.5861,-0.9332,25.8476,165.7472
2021-08-17,162.098,166.8089,1.1776,1.17848,1.17054,1.17097,0.1,-3.3291,-2.3528,-0.9763,29.1307,166.434
2021-08-16,164.9495,167.4608,1.17938,1.1801,1.1766,1.1774,0.1,-3.2188,-2.1087,-1.11,29.6558,166.7501
2021-08-13,164.6985,168.1966,1.17309,1.18048,1.17287,1.17936,0.1,-3.0591,-1.8312,-1.2279,31.7808,167.1006
2021-08-12,165.175,168.8439,1.17399,1.17483,1.1722,1.1731,0.1,-2.9262,-1.5242,-1.402,28.5978,167.312
2021-08-11,164.6055,169.8092,1.17194,1.17541,1.1704,1.17404,0.1,-2.6342,-1.1737,-1.4605,32.1711,169.0008
2021-08-10,166.034,170.5285,1.17382,1.1743,1.1708,1.172,0.1,-2.4343,-0.8086,-1.6257,33.4002,170.5125
2021-08-09,167.0935,171.257,1.17589,1.1769,1.17321,1.1738,0.1,-2.2127,-0.4022,-1.8105,33.1629,172.2799
2021-08-06,167.247,172.1629,1.18335,1.18354,1.1753,1.1761,0.1,-1.8906,0.0504,-1.941,35.7311,173.9277
2021-08-05,168.7995,172.9213,1.18357,1.18573,1.1826,1.18332,0.1,-1.6117,0.5357,-2.1474,32.9346,175.2527
2021-08-04,167.736,174.0569,1.18624,1.18997,1.1831,1.1835,0.1,-1.1368,1.0726,-2.2094,34.6036,176.4078
2021-08-03,168.312,175.1879,1.18708,1.18934,1.1852,1.1862,0.1,-0.6318,1.6249,-2.2567,29.2114,177.3929
2021-08-02,166.574,176.9995,1.18635,1.1897,1.1857,1.18689,0.1,0.2186,2.1891,-1.9705,29.9231,178.5259
2021-07-30,166.3795,179.076,1.18859,1.19087,1.185,1.18684,0.07,1.2378,2.6817,-1.4439,29.278,179.4233
2021-07-29,179.996,181.6712,1.18435,1.1893,1.1839,1.18857,0.1,2.5469,3.0427,-0.4958,53.241,180.8501
2021-07-28,181.516,181.7343,1.18169,1.18496,1.17718,1.18434,0.1,2.7563,3.1666,-0.4103,54.0998,181.1823
2021-07-27,181.3195,181.7443,1.18005,1.18412,1.1768,1.18163,0.1,2.9528,3.2692,-0.3164,64.0857,181.5577
2021-07-26,184.991,181.0375,1.17715,1.18173,1.1761,1.1801,0.1,2.8312,3.3483,-0.5171,61.5883,181.5757
2021-07-23,182.832,180.4551,1.17683,1.17865,1.1753,1.1768,0.1,2.7637,3.4775,-0.7138,58.1592,181.9298
2021-07-22,181.9015,180.1117,1.17956,1.18305,1.1756,1.17678,0.1,2.8062,3.656,-0.8498,52.0273,182.3424
2021-07-21,179.26,180.2785,1.17802,1.1805,1.175,1.17948,0.1,3.0883,3.8684,-0.7801,50.6894,182.6241
2021-07-20,178.6595,180.6028,1.17957,1.18025,1.1754,1.17805,0.1,3.4588,4.0635,-0.6047,49.6349,183.3291
2021-07-19,177.4795,181.0999,1.18073,1.18245,1.1762,1.17975,0.1,3.9274,4.2146,-0.2873,45.6194,183.143
2021-07-16,178.6815,182.0935,1.1812,1.18224,1.179,1.1805,0.1,4.6452,4.2865,0.3587,57.6045,182.7383
2021-07-15,181.56,182.1886,1.18349,1.18506,1.1794,1.18117,0.1,4.981,4.1968,0.7842,67.2109,181.7448
2021-07-14,184.084,181.6282,1.17778,1.18388,1.177,1.18346,0.1,5.0272,4.0007,1.0265,69.7288,180.4791
2021-07-13,183.868,180.7806,1.18615,1.18751,1.177,1.1776,0.1,4.9385,3.7441,1.1944,69.2511,179.129
2021-07-12,185.9275,179.8197,1.18754,1.18802,1.1834,1.18598,0.1,4.7878,3.4455,1.3423,75.9466,177.6985
2021-07-09,185.967,178.1796,1.18435,1.18812,1.1823,1.18746,0.1,4.3125,3.1099,1.2026,74.8235,176.2985
2021-07-08,186.5705,176.4137,1.17928,1.18678,1.1782,1.18444,0.1,3.7524,2.8093,0.9431,70.224,175.2241
2021-07-07,184.829,175.1327,1.1821,1.18364,1.178,1.1793,0.1,3.385,2.5735,0.8115,82.9791,174.5313
2021-07-06,183.787,172.7469,1.18619,1.18952,1.1805,1.18207,0.1,2.4909,2.3706,0.1203,70.9187,173.2347
2021-07-02,175.549,171.9117,1.1849,1.18743,1.1806,1.1862,0.1,2.267,2.3405,-0.0736,60.3141,172.9663
2021-07-01,171.6485,171.7628,1.18564,1.18842,1.1836,1.1848,0.1,2.3476,2.3589,-0.0113,57.2707,173.108
2021-06-30,172.008,171.7699,1.18972,1.1909,1.1843,1.1857,0.08,2.5031,2.3618,0.1414,58.8079,172.9509
2021-06-29,172.407,171.707,1.19258,1.193,1.1876,1.18982,0.1,2.6323,2.3264,0.3059,58.4594,172.7056
2021-06-28,172.1945,171.655,1.19352,1.19445,1.19,1.19246,0.1,2.7704,2.2499,0.5204,54.9659,172.4315
2021-06-25,170.073,171.845,1.193,1.19753,1.1924,1.1933,0.1,3.0224,2.1198,0.9026,65.3737,172.0856
2021-06-24,172.454,171.5439,1.19272,1.19563,1.1916,1.19303,0.1,3.0558,1.8942,1.1617,77.3594,171.5139
2021-06-23,175.191,170.691,1.19399,1.19701,1.191,1.19273,0.1,2.8319,1.6038,1.2281,77.1311,170.3857
2021-06-22,175.272,169.6779,1.19184,1.19527,1.1879,1.19389,0.1,2.5182,1.2967,1.2215,72.7314,169.2251
2021-06-21,172.698,168.9612,1.18632,1.19214,1.1846,1.19184,0.1,2.3202,0.9914,1.3289,78.015,168.0478
2021-06-18,174.345,167.8813,1.19058,1.1925,1.1846,1.18592,0.1,1.9403,0.6592,1.2812,79.0195,166.6524
2021-06-17,174.462,166.5217,1.19934,1.20063,1.189,1.1905,0.1,1.4091,0.3389,1.0702,72.0507,165.3124
2021-06-16,170.7625,165.7134,1.21281,1.2135,1.1989,1.1994,0.06,1.1015,0.0713,1.0302,70.7792,164.3177
2021-06-15,169.1565,164.8497,1.21189,1.21473,1.2099,1.2128,0.06,0.7498,-0.1862,0.936,69.8972,163.4732
2021-06-14,169.1935,163.883,1.21091,1.21305,1.2092,1.21182,0.06,0.3307,-0.4202,0.7509,65.5493,162.7706
2021-06-11,167.3415,163.1144,1.21728,1.2193,1.2091,1.2108,0.06,-0.0197,-0.608,0.5882,66.2022,162.2465
2021-06-10,167.4825,162.1437,1.21784,1.21947,1.2142,1.2173,0.06,-0.4811,-0.755,0.2739,56.9444,161.7782
2021-06-09,164.0575,161.7089,1.21727,1.2218,1.2169,1.2178,0.06,-0.7187,-0.8235,0.1048,55.4607,161.7411
2021-06-08,163.2055,161.279,1.21905,1.21942,1.2162,1.2172,0.06,-0.9649,-0.8497,-0.1152,46.303,161.7101
2021-06-07,159.9005,161.312,1.21624,1.22018,1.2143,1.21904,0.06,-1.0093,-0.8209,-0.1884,40.7921,161.6746
2021-06-04,160.311,161.6332,1.2126,1.21858,1.2102,1.2164,0.06,-0.9225,-0.7738,-0.1487,43.1024,161.9379
2021-06-03,159.3505,161.8628,1.22108,1.22142,1.2116,1.2126,0.06,-0.873,-0.7366,-0.1364,41.5237,162.0999
2021-06-02,161.6995,162.2298,1.22137,1.22265,1.2162,1.22101,0.06,-0.7576,-0.7025,-0.0551,44.2045,162.0538
2021-06-01,160.9325,162.4686,1.22259,1.22544,1.22095,1.22136,0.06,-0.6953,-0.6887,-0.0066,47.1666,162.4012
2021-05-28,161.1535,162.5339,1.21938,1.2205,1.2131,1.2189,0.05,-0.7096,-0.6871,-0.0225,46.932,162.4133
2021-05-27,161.5055,162.6303,1.21929,1.22151,1.2173,1.21936,0.06,-0.7099,-0.6815,-0.0284,48.7567,162.1311
2021-05-26,163.258,162.5926,1.22488,1.2263,1.218,1.21927,0.06,-0.7711,-0.6744,-0.0968,51.1326,161.7785
2021-05-25,162.9525,162.3399,1.22158,1.22664,1.221,1.22489,0.06,-0.9328,-0.6502,-0.2826,50.2021,161.3305
2021-05-24,162.2495,162.1191,1.21761,1.223,1.2171,1.2216,0.06,-1.0852,-0.5795,-0.5057,44.0027,160.6786
2021-05-21,160.154,162.4178,1.22293,1.22399,1.2159,1.2178,0.06,-1.0035,-0.4531,-0.5504,47.5983,161.0127
2021-05-20,162.384,162.3996,1.21767,1.22301,1.2167,1.22288,0.06,-1.0602,-0.3155,-0.7447,46.9657,161.3581
2021-05-19,161.59,162.4395,1.22245,1.22454,1.2158,1.21767,0.06,-1.0887,-0.1293,-0.9594,41.3385,161.4861
2021-05-18,161.614,163.0371,1.21521,1.22341,1.21486,1.2224,0.06,-0.8577,0.1105,-0.9682,50.9475,162.2054
2021-05-17,163.5195,162.6834,1.21404,1.2169,1.2124,1.21537,0.06,-1.0471,0.3526,-1.3997,45.4967,162.5235
2021-05-14,161.145,162.7694,1.20823,1.21477,1.2069,1.21451,0.06,-1.0362,0.7025,-1.7387,37.3932,163.7175
2021-05-13,158.0735,163.5453,1.20702,1.21061,1.205,1.2082,0.06,-0.6999,1.1372,-1.8371,37.3807,165.4153
2021-05-12,157.597,164.4945,1.21486,1.21522,1.2064,1.20693,0.06,-0.26,1.5965,-1.8564,37.3219,167.0134
2021-05-11,161.1955,165.66,1.21308,1.21817,1.2121,1.2148,0.06,0.3077,2.0606,-1.7529,31.3063,168.2624
2021-05-10,159.5245,167.6258,1.21678,1.21782,1.21257,1.21317,0.06,1.2758,2.4988,-1.223,42.2443,169.7984
2021-05-07,164.5805,168.4057,1.20621,1.21715,1.2051,1.21625,0.06,1.7494,2.8045,-1.0552,45.8764,170.1268
2021-05-06,165.3185,168.9504,1.20057,1.20719,1.1991,1.2062,0.06,2.1413,3.0683,-0.9271,39.6408,170.1268
2021-05-05,163.527,170.1616,1.2011,1.20267,1.1984,1.2006,0.06,2.8602,3.3001,-0.4399,46.3872,170.6352
2021-05-04,165.5935,170.8769,1.20626,1.20637,1.1997,1.201,0.06,3.3857,3.4101,-0.0244,48.2478,170.5209
2021-05-03,169.3245,171.5586,1.20257,1.20762,1.2011,1.2063,0.06,3.9189,3.4162,0.5027,65.8824,170.608
2021-04-30,173.371,170.9635,1.21217,1.21266,1.2015,1.2019,0.05,3.8881,3.2905,0.5976,73.4773,170.136
2021-04-29,173.5655,169.7874,1.21248,1.215,1.21,1.2121,0.06,3.5866,3.1411,0.4455,72.0393,169.4104
2021-04-28,172.925,168.5724,1.20887,1.21347,1.2054,1.21241,0.07,3.2515,3.0297,0.2217,66.2582,168.7399
2021-04-27,170.8715,167.8685,1.20846,1.2093,1.2055,1.20894,0.07,3.1344,2.9743,0.1601,67.8146,168.5861
2021-04-26,170.45,166.9118,1.20941,1.2117,1.2059,1.20848,0.07,2.8952,2.9343,-0.0391,58.0492,168.373
2021-04-23,167.044,166.8033,1.20162,1.21,1.2011,1.20965,0.07,3.0338,2.9441,0.0898,54.269,168.409
2021-04-22,165.452,166.9919,1.20354,1.20697,1.1992,1.20156,0.07,3.3138,2.9216,0.3922,63.6624,168.337
2021-04-21,168.101,166.638,1.20339,1.20437,1.1997,1.20348,0.07,3.3552,2.8236,0.5317,56.4837,168.0331
2021-04-20,166.7345,166.8243,1.20367,1.20798,1.2021,1.2033,0.07,3.6428,2.6907,0.9521,69.2142,167.6221
2021-04-19,168.6005,166.4119,1.19752,1.2048,1.1941,1.2037,0.07,3.6636,2.4526,1.2109,73.5474,166.8729
2021-04-16,169.972,165.722,1.19655,1.19948,1.1949,1.19823,0.07,3.5516,2.1499,1.4017,72.5939,165.7862
2021-04-15,168.9545,164.9935,1.19789,1.19933,1.1954,1.19654,0.07,3.4097,1.7995,1.6102,71.7968,164.4759
2021-04-14,166.65,164.2032,1.19488,1.19874,1.1947,1.19781,0.07,3.2248,1.3969,1.8278,79.4298,162.9412
2021-04-13,170.0,162.8702,1.19118,1.19559,1.18766,1.19493,0.07,2.7736,0.94,1.8336,79.2377,161.2711
2021-04-12,168.9695,161.2764,1.18963,1.19192,1.1869,1.19107,0.07,2.1737,0.4815,1.6921,76.4051,159.544
2021-04-09,168.61,159.8354,1.1915,1.19201,1.1866,1.19008,0.07,1.6087,0.0585,1.5502,72.6941,157.9883
2021-04-08,164.965,158.6355,1.1868,1.19275,1.1859,1.19142,0.07,1.1213,-0.329,1.4503,73.9795,156.8297
2021-04-07,163.9695,157.1001,1.18706,1.19148,1.1859,1.1868,0.07,0.4513,-0.6916,1.1429,67.5595,156.0304
2021-04-06,161.191,156.0801,1.18134,1.18776,1.1794,1.187,0.07,-0.0179,-0.9773,0.9594,66.5926,155.4964
2021-04-05,161.3365,154.9452,1.1754,1.18195,1.1736,1.18123,0.07,-0.5653,-1.2172,0.6519,61.3577,154.7169
2021-04-01,158.05,154.1219,1.1726,1.178,1.1711,1.1774,0.07,-0.9975,-1.3802,0.3827,54.3772,153.9981
2021-03-31,154.704,153.7274,1.17162,1.17598,1.1702,1.17266,0.06,-1.2542,-1.4758,0.2216,45.7457,153.9134
2021-03-30,152.7645,153.8439,1.17661,1.1774,1.171,1.17179,0.07,-1.2894,-1.5312,0.2419,46.6223,153.9592
2021-03-29,153.7865,153.9202,1.1789,1.17939,1.1759,1.17656,0.07,-1.3458,-1.5917,0.2459,44.2684,154.134
2021-03-26,152.6015,154.1754,1.17676,1.18053,1.1766,1.17928,0.07,-1.3241,-1.6532,0.3291,42.4857,154.2297
2021-03-25,152.313,154.6137,1.18123,1.18278,1.176,1.1768,0.07,-1.2192,-1.7355,0.5163,45.8408,154.3844
2021-03-24,154.3535,154.828,1.18486,1.1852,1.1808,1.18117,0.07,-1.2148,-1.8645,0.6498,56.7162,154.5395
2021-03-23,156.875,154.2226,1.19344,1.19409,1.184,1.1849,0.07,-1.5889,-2.027,0.4381,53.6693,154.2765
2021-03-22,155.5435,153.7499,1.18798,1.1947,1.1873,1.19325,0.07,-1.9208,-2.1365,0.2157,45.1133,153.7315
2021-03-19,153.748,153.8293,1.19118,1.19372,1.1872,1.1904,0.07,-2.0155,-2.1904,0.1749,38.432,153.4672
2021-03-18,151.3995,154.3554,1.19796,1.19889,1.1904,1.19124,0.07,-1.9103,-2.2342,0.3238,48.2568,153.3461
2021-03-17,156.7865,154.2011,1.19011,1.19857,1.1884,1.198,0.07,-2.1138,-2.3151,0.2013,43.1983,152.9011
2021-03-16,154.593,154.3211,1.19276,1.19519,1.1881,1.19008,0.07,-2.2012,-2.3654,0.1642,48.0279,152.9409
2021-03-15,154.084,154.115,1.19489,1.19675,1.1916,1.1927,0.07,-2.4425,-2.4065,-0.036,42.4869,153.1334
2021-03-12,154.4745,154.2009,1.19846,1.19885,1.1908,1.19516,0.07,-2.5601,-2.3975,-0.1626,42.5447,153.4
2021-03-11,155.6795,154.3011,1.19287,1.199,1.1914,1.19839,0.07,-2.6752,-2.3569,-0.3183,46.3713,153.501
2021-03-10,152.882,154.1013,1.18992,1.193,1.1867,1.19287,0.07,-2.9309,-2.2773,-0.6536,45.5261,153.6646
