Date,Adjusted Close
2024-11-08,420.85284440377
2024-11-07,423.731304952658
2024-11-06,418.502267623364
2024-11-05,409.817085621185
2024-11-04,406.82906429016
2024-11-01,408.731437870912
2024-10-31,404.727489287339
2024-10-30,430.802955436084
2024-10-29,430.225271312086
2024-10-28,424.886673200654
2024-10-25,426.440444292787
2024-10-24,423.034099975419
2024-10-23,422.904619051074
2024-10-22,425.802999742168
2024-10-21,417.107857668886
2024-10-18,416.490333260474
2024-10-17,415.056083021582
2024-10-16,414.458478755377
2024-10-15,417.068017384472
2024-10-14,417.466420228609
2024-10-11,414.657680177445
2024-10-10,414.179596764481
2024-10-09,415.793128283235
2024-10-08,413.054108729795
2024-10-07,407.904751969329
2024-10-04,414.398718328756
2024-10-03,414.87680174172
2024-10-02,415.464445936822
2024-10-01,419.010231249638
2024-09-30,428.581859580022
2024-09-27,426.310963368443
2024-09-26,429.587826761467
2024-09-25,430.38463244974
2024-09-24,427.456371545336
2024-09-23,431.779042404219
2024-09-20,433.53201491842
2024-09-19,436.938359235788
2024-09-18,429.089823206296
2024-09-17,433.412494065179
2024-09-16,429.617706974777
2024-09-13,428.870701642021
2024-09-12,425.295036115894
2024-09-11,421.350847958941
2024-09-10,412.546145103521
2024-09-09,404.100004807823
2024-09-06,400.09605622425
2024-09-05,406.759343792436
2024-09-04,407.26730741871
2024-09-03,407.805151258294
2024-08-30,415.474406007925
2024-08-29,411.470457424352
2024-08-28,408.960519506291
2024-08-27,412.187582543798
2024-08-26,411.838980055178
2024-08-23,415.125803519306
2024-08-22,413.890754702482
2024-08-21,422.446455780317
2024-08-20,423.103820473143
2024-08-19,419.846877222325
2024-08-16,416.79909546468
2024-08-15,419.348873667154
2024-08-14,414.457232388662
2024-08-13,411.623659696853
2024-08-12,404.465160264913
2024-08-09,403.679713799464
2024-08-08,400.368907812192
2024-08-07,396.133462314961
2024-08-06,397.306660832974
2024-08-05,392.8723681293
2024-08-02,406.135476799033
2024-08-01,414.705791396716
2024-07-31,415.938644076661
2024-07-30,420.482302743878
2024-07-29,424.270342026613
2024-07-26,422.818757419581
2024-07-25,415.988355878272
2024-07-24,426.427834216517
2024-07-23,442.285898930328
2024-07-22,440.386908108799
2024-07-19,434.590512040993
2024-07-18,437.83172150601
2024-07-17,440.963565007483
2024-07-16,446.928981200766
2024-07-15,451.343389183796
2024-07-12,450.935752410588
2024-07-11,452.079123847634
2024-07-10,463.562550019704
2024-07-09,456.891226243549
2024-07-08,463.552607659382
2024-07-05,464.864999221904
2024-07-03,458.114136563172
2024-07-02,456.632724875174
2024-07-01,454.097422993028
2024-06-28,444.373794597977
2024-06-27,450.239787188039
2024-06-26,449.553764325811
2024-06-25,448.350738726832
2024-06-24,445.089644541171
2024-06-21,447.187482569142
2024-06-20,443.13099955771
2024-06-18,443.767310618326
2024-06-17,445.785609763721
2024-06-14,440.01904077688
2024-06-13,439.034747104989
2024-06-12,438.517744368237
2024-06-11,430.186046418285
2024-06-10,425.403771103337
2024-06-07,421.406942253837
2024-06-06,422.07308039542
2024-06-05,421.566020018991
2024-06-04,413.671785923213
2024-06-03,411.136484041068
2024-05-31,412.737204052932
2024-05-30,412.279855478114
2024-05-29,426.696277945215
2024-05-28,427.839649382261
2024-05-24,427.680571617107
2024-05-23,424.538785755311
2024-05-22,428.038496588703
2024-05-21,426.567027261027
2024-05-20,422.888353941836
2024-05-17,417.787923096579
2024-05-16,418.563427201706
2024-05-15,420.641380509032
2024-05-14,413.426075230264
2024-05-13,410.607441531267
2024-05-10,411.619767718935
2024-05-09,409.21797421486
2024-05-08,407.451365769715
2024-05-07,406.260393784223
2024-05-06,410.428795733443
2024-05-03,403.600556349959
2024-05-02,394.846912256597
2024-05-01,391.968729958326
2024-04-30,386.400935926153
2024-04-29,399.223734303278
2024-04-26,403.263114287403
2024-04-25,396.037884242088
2024-04-24,405.982500320942
2024-04-23,404.503710105623
2024-04-22,397.943439418875
2024-04-19,396.117282374454
2024-04-18,401.228537145522
2024-04-17,408.741585420664
2024-04-16,411.460971454203
2024-04-15,410.528043398901
2024-04-12,418.7259005657
2024-04-11,424.710534792795
2024-04-10,420.075668815924
2024-04-09,423.072948312744
2024-04-08,421.39566276651
2024-04-05,422.318666055266
2024-04-04,414.736144414304
2024-04-03,417.286809416565
2024-04-02,418.269361304595
2024-04-01,421.375813233419
2024-03-28,417.554778113301
2024-03-27,418.25943653805
2024-03-26,418.477781402056
2024-03-25,419.678678154094
2024-03-22,425.514440883002
2024-03-21,426.139701175385
2024-03-20,422.030847825439
2024-03-19,418.239587004958
2024-03-18,414.180357487741
2024-03-15,413.287128498623
2024-03-14,422.020923058893
2024-03-13,411.977059314582
2024-03-12,412.155705112406
2024-03-11,401.476656309166
2024-03-08,403.163866621946
2024-03-07,406.061898453308
2024-03-06,399.064938038546
2024-03-05,399.620724965108
2024-03-04,411.798413516759
2024-03-01,412.374049976413
2024-02-29,410.528043398901
2024-02-28,404.65258160381
2024-02-27,404.414387206712
2024-02-26,404.473935805986
2024-02-23,407.252870438799
2024-02-22,408.553014856294
2024-02-21,399.154260937458
2024-02-20,399.759671696749
2024-02-16,401.020117048061
2024-02-15,403.501308684501
2024-02-14,406.40926528241
2024-02-13,402.525869416802
2024-02-12,411.382389579693
2024-02-09,416.622992673843
2024-02-08,410.243128037487
2024-02-07,410.18368830485
2024-02-06,401.703619781992
2024-02-05,401.86212573569
2024-02-02,407.380114248812
2024-02-01,400.009587401841
2024-01-31,393.867481696033
2024-01-30,404.774672634896
2024-01-29,405.89412093289
2024-01-26,400.158186733433
2024-01-25,401.089409211411
2024-01-24,398.800979504892
2024-01-23,395.175155814044
2024-01-22,392.807473130675
2024-01-19,394.947303505602
2024-01-18,390.192124894654
2024-01-17,385.833211167951
2024-01-16,386.625740936442
2024-01-12,384.842548957336
2024-01-11,381.038406068578
2024-01-10,379.195774356835
2024-01-09,372.280952126747
2024-01-08,371.191223695071
2024-01-05,364.316027953408
2024-01-04,364.504253773425
2024-01-03,367.139415253659
2024-01-02,367.406894050525
2023-12-29,372.528617679401
2023-12-28,371.775714399334
2023-12-27,370.577013124491
2023-12-26,371.161503828753
2023-12-22,371.082250851904
2023-12-21,370.051962152865
2023-12-20,367.159228497871
2023-12-19,369.774576733893
2023-12-18,369.170272785418
2023-12-15,367.268201341039
2023-12-14,362.51302273009
2023-12-13,370.874211787675
2023-12-12,370.884118409781
2023-12-11,367.832878801089
2023-12-08,370.735519078189
2023-12-07,367.486147027374
2023-12-06,365.356223274553
2023-12-05,369.041486698038
2023-12-04,365.693048426162
2023-12-01,371.012904497161
2023-11-30,375.371818223864
2023-11-29,375.312378491227
2023-11-28,379.126428002092
2023-11-27,375.074619560679
2023-11-24,373.905638152155
2023-11-22,374.321716280613
2023-11-21,369.586350913876
2023-11-20,373.915544774261
2023-11-17,366.396418595698
2023-11-16,372.657403766781
2023-11-15,366.218099397788
2023-11-14,366.069800939525
2023-11-13,362.520524505104
2023-11-10,365.476607106474
2023-11-09,356.598472738481
2023-11-08,359.08000027341
2023-11-07,356.440287716334
2023-11-06,352.485662162662
2023-11-03,348.797973833863
2023-11-02,344.36879321375
2023-11-01,342.14431633981
2023-10-31,334.274611488003
2023-10-30,333.483686377268
2023-10-27,326.068763464133
2023-10-26,324.170543198371
2023-10-25,336.805571842353
2023-10-24,326.780596063794
2023-10-23,325.584321833809
2023-10-20,322.964382404501
2023-10-19,327.561634610645
2023-10-18,326.365360380659
2023-10-17,328.293240338074
2023-10-16,328.866661043356
2023-10-13,324.012358176224
2023-10-12,327.403449588498
2023-10-11,328.649156637904
2023-10-10,324.66487139258
2023-10-09,326.078650028018
2023-10-06,323.547689673668
2023-10-05,315.737304205166
2023-10-04,315.336898367856
2023-10-03,309.83502556631
2023-10-02,318.149625792906
2023-09-29,312.168254642977
2023-09-28,310.082189663415
2023-09-27,309.24183173326
2023-09-26,308.599205080788
2023-09-25,313.937949578245
2023-09-22,313.413961692383
2023-09-21,315.905375791197
2023-09-20,317.131309712835
2023-09-19,324.921922053569
2023-09-18,325.32727117282
2023-09-15,326.474112583385
2023-09-14,334.857918757169
2023-09-13,332.247865891746
2023-09-12,328.006529985433
2023-09-11,334.106539901972
2023-09-08,330.478170956478
2023-09-07,326.167629102975
2023-09-06,329.103938576577
2023-09-05,329.766338356817
2023-09-01,324.931808617453
2023-08-31,324.042017867877
2023-08-30,325.060333947947
2023-08-29,324.684644520348
2023-08-28,320.0280729309
2023-08-25,319.316240331239
2023-08-24,316.340384602101
2023-08-23,323.290639012679
2023-08-22,318.802139009261
2023-08-21,318.228718303979
2023-08-18,312.889973806522
2023-08-17,313.285436361889
2023-08-16,316.76550684912
2023-08-15,317.535025646125
2023-08-14,319.685732027498
2023-08-11,316.696447469902
2023-08-10,318.590647585606
2023-08-09,317.900053793422
2023-08-08,321.668722773626
2023-08-07,325.674166768292
2023-08-04,323.37547600288
2023-08-03,322.270525935386
2023-08-02,323.099238486006
2023-08-01,331.820451518728
2023-07-31,331.406095243418
2023-07-28,333.823173516061
2023-07-27,326.275969930052
2023-07-26,333.231235979903
2023-07-25,346.263727400973
2023-07-24,340.472605172231
2023-07-21,339.150611341479
2023-07-20,342.208955278293
2023-07-19,350.308633898049
2023-07-18,354.659374788807
2023-07-17,341.084273959594
2023-07-14,340.600858305065
2023-07-13,338.055526899588
2023-07-12,332.668895320554
2023-07-11,328.002454410512
2023-07-10,327.371054371943
2023-07-07,332.688626571759
2023-07-06,336.684204940822
2023-07-05,333.606129752803
2023-07-03,333.448279743161
2023-06-30,335.964014271831
2023-06-29,330.547785815989
2023-06-28,331.337035864199
2023-06-27,330.074235787063
2023-06-26,324.184457302295
2023-06-23,330.518188939181
2023-06-22,335.145167346813
2023-06-21,329.077807601198
2023-06-20,333.507473496777
2023-06-16,337.729961254701
2023-06-15,343.422427227416
2023-06-14,332.80701407899
2023-06-13,329.79799827019
2023-06-12,327.390785623149
2023-06-09,322.39877906822
2023-06-08,320.889338351018
2023-06-07,319.034600737724
2023-06-06,329.196195108429
2023-06-05,331.425826494623
2023-06-02,330.893082712081
2023-06-01,328.11097629214
2023-05-31,323.97727916464
2023-05-30,326.759385584581
2023-05-26,328.416810685822
2023-05-25,321.540469640791
2023-05-24,309.632659538422
2023-05-23,311.023712748392
2023-05-22,316.864163105147
2023-05-19,314.062325434001
2023-05-18,314.239906694848
2023-05-17,309.780643922461
2023-05-16,306.886417746244
2023-05-15,304.641915813667
2023-05-12,304.159544784298
2023-05-11,305.281795750586
2023-05-10,307.447543229388
2023-05-09,302.220216360098
2023-05-08,303.844526969199
2023-05-05,305.813388313565
2023-05-04,300.654971591327
2023-05-03,299.660696612423
2023-05-02,300.654971591327
2023-05-01,300.802636192155
2023-04-28,302.476168334865
2023-04-27,300.084001801461
2023-04-26,290.771287642613
2023-04-25,271.131895732567
2023-04-24,277.383030500927
2023-04-21,281.310908882937
2023-04-20,281.6554596182
2023-04-19,283.959027391108
2023-04-18,283.880272937333
2023-04-17,284.303578126372
2023-04-14,281.684992538366
2023-04-13,285.327386025442
2023-04-12,279.076251257082
2023-04-11,278.426527013441
2023-04-10,284.88439222296
2023-04-06,287.059984008484
2023-04-05,279.913017328437
2023-04-04,282.708800437436
2023-04-03,282.758021971045
2023-03-31,283.811362790281
2023-03-30,279.627532433504
2023-03-29,276.142647853977
2023-03-28,270.944853904852
2023-03-27,272.076949177863
2023-03-24,276.201713694308
2023-03-23,273.337020438256
2023-03-22,268.050627728635
2023-03-21,269.517429430187
2023-03-20,267.991561888304
2023-03-17,275.07946272802
2023-03-16,271.89975165687
2023-03-15,261.307277624183
2023-03-14,256.729674998534
2023-03-13,249.966636280638
2023-03-10,244.719620797905
2023-03-09,248.391547205146
2023-03-08,249.750061532758
2023-03-07,250.193055335241
2023-03-06,252.870706763578
2023-03-03,251.315306301529
2023-03-02,247.200386091805
2023-03-01,242.435741638441
2023-02-28,245.536698255816
2023-02-27,246.265176953231
2023-02-24,245.33981212138
2023-02-23,250.803402351994
2023-02-22,247.594158360678
2023-02-21,248.73609794041
2023-02-17,254.042179263475
2023-02-16,258.068500712702
2023-02-15,265.126868632252
2023-02-14,267.257703094964
2023-02-13,266.423044434455
2023-02-10,258.351404211651
2023-02-09,258.862018921609
2023-02-08,261.915887667706
2023-02-07,262.730907300909
2023-02-06,252.135652069272
2023-02-03,253.687135226453
2023-02-02,259.824331259607
2023-02-01,248.188207580747
2023-01-31,243.337367836143
2023-01-30,238.329415873089
2023-01-27,243.681050813999
2023-01-26,243.52393859555
2023-01-25,236.267318005949
2023-01-24,237.671508458335
2023-01-23,238.201762195599
2023-01-20,235.88435697348
2023-01-19,227.743980155105
2023-01-18,231.553951452487
2023-01-17,236.01201065097
2023-01-13,234.912225121829
2023-01-12,234.205220138809
2023-01-11,231.514673397875
2023-01-10,224.719569949967
2023-01-09,223.02079408799
2023-01-06,220.870320597972
2023-01-05,218.297608020874
2023-01-04,224.965057791293
2023-01-03,235.255908099685
2022-12-30,235.491576427358
2022-12-29,236.660098552071
2022-12-28,230.297053704897
2022-12-27,232.683195522587
2022-12-23,234.421249439176
2022-12-22,233.890995701912
2022-12-21,240.018372221413
2022-12-20,237.435840130662
2022-12-19,236.1102057875
2022-12-16,240.273679576392
2022-12-15,244.515709474508
2022-12-14,252.577530183659
2022-12-13,252.282944774068
2022-12-12,247.952539253074
2022-12-09,240.990504073064
2022-12-08,242.934767776368
2022-12-07,239.959455139495
2022-12-06,240.695918663473
2022-12-05,245.684231599221
2022-12-02,250.417237179989
2022-12-01,250.093193229438
2022-11-30,250.535071343826
2022-11-29,235.992371623664
2022-11-28,237.396562076049
2022-11-25,243.023143399245
2022-11-23,243.111519022122
2022-11-22,240.607543040596
2022-11-21,237.681327971988
2022-11-18,236.866308338785
2022-11-17,237.318005966825
2022-11-16,237.36710353509
2022-11-15,236.936256929936
2022-11-14,236.52499426138
2022-11-11,241.969328635602
2022-11-10,237.925245728131
2022-11-09,219.839480279952
2022-11-08,224.108778458298
2022-11-07,223.129581628402
2022-11-04,216.784386170676
2022-11-03,209.792920805219
2022-11-02,215.52122226011
2022-11-01,223.423340677371
2022-10-31,227.300960123759
2022-10-28,230.96315626757
2022-10-27,222.032881178919
2022-10-26,226.507810691544
2022-10-25,245.445477381732
2022-10-24,242.106416191787
2022-10-21,237.08313645442
2022-10-20,231.237331379941
2022-10-19,231.560466333807
2022-10-18,233.538443930197
2022-10-17,232.588623005198
2022-10-14,223.805227441031
2022-10-13,229.36706543484
2022-10-12,221.053684349023
2022-10-11,220.720757426858
2022-10-10,224.480873253659
2022-10-07,229.36706543484
2022-10-06,241.655985650035
2022-10-05,244.015850010084
2022-10-04,243.702507024517
2022-10-03,235.731844829164
2022-09-30,228.054941682779
2022-09-29,232.559247100301
2022-09-28,236.05497978303
2022-09-27,231.491922555714
2022-09-26,232.510287258806
2022-09-23,232.970509768857
2022-09-22,235.966852068339
2022-09-21,233.97908250365
2022-09-20,237.406271408286
2022-09-19,239.433208846171
2022-09-16,239.648632148748
2022-09-15,240.275318119881
2022-09-14,246.97302443637
2022-09-13,246.747809165494
2022-09-12,261.102834691769
2022-09-09,258.958393634297
2022-09-08,253.141964464715
2022-09-07,252.72090982786
2022-09-06,247.981597171163
2022-09-02,250.733140263171
2022-09-01,254.982854504919
2022-08-31,256.030595112908
2022-08-30,257.499390357752
2022-08-29,259.712375193317
2022-08-26,262.51287812682
2022-08-25,273.049036016501
2022-08-24,270.052693717019
2022-08-23,270.689171656451
2022-08-22,271.971919503615
2022-08-19,280.197172874742
2022-08-18,284.133544130923
2022-08-17,285.259620485304
2022-08-16,286.012000795551
2022-08-15,286.754609932939
2022-08-12,285.230306966723
2022-08-11,280.452203438008
2022-08-10,282.543234430124
2022-08-09,275.840209847918
2022-08-08,273.905517621567
2022-08-05,276.4362513924
2022-08-04,277.159318184067
2022-08-03,276.006319786545
2022-08-02,268.53137254837
2022-08-01,271.648376690825
2022-07-29,274.315906881702
2022-07-28,270.084989033167
2022-07-27,262.590499449272
2022-07-26,246.135844352429
2022-07-25,252.907267144657
2022-07-22,254.402256592292
2022-07-21,258.779742033733
2022-07-20,256.26855060862
2022-07-19,253.591249244882
2022-07-18,248.432069974613
2022-07-15,250.845549671122
2022-07-14,248.265960035987
2022-07-13,246.937080526978
2022-07-12,247.865341948712
2022-07-11,258.457293329341
2022-07-08,261.535212780354
2022-07-07,262.25827957202
2022-07-06,260.118392715602
2022-07-05,256.835278634521
2022-07-01,253.640105109184
2022-06-30,250.953032572585
2022-06-29,254.304544863688
2022-06-28,250.611041522473
2022-06-27,258.828597898034
2022-06-24,261.574297471795
2022-06-23,252.936580663238
2022-06-22,247.337698614253
2022-06-21,247.933740158735
2022-06-17,241.983095886776
2022-06-16,239.3644215602
2022-06-15,245.999047932384
2022-06-14,238.895405262903
2022-06-13,236.716433715043
2022-06-10,247.200902194208
2022-06-09,258.730886169431
2022-06-08,264.222285316952
2022-06-07,266.264460444767
2022-06-06,262.600270622133
2022-06-03,263.841209575398
2022-06-02,268.296864399722
2022-06-01,266.186291061884
2022-05-31,265.648876554565
2022-05-27,266.987527236434
2022-05-26,259.815486356931
2022-05-25,256.512829930129
2022-05-24,253.679189800625
2022-05-23,254.685620605242
2022-05-20,246.780741761212
2022-05-19,247.347469787113
2022-05-18,248.265960035987
2022-05-17,260.079793705544
2022-05-16,254.894183546959
2022-05-13,254.523782821346
2022-05-12,248.899540224536
2022-05-11,253.968181732927
2022-05-10,262.692093559868
2022-05-09,257.896378901929
2022-05-06,267.789977230808
2022-05-05,270.343792760035
2022-05-04,282.654743192915
2022-05-03,274.661885429683
2022-05-02,277.283932671524
2022-04-29,270.509498347809
2022-04-28,282.31358462985
2022-04-27,276.065509232007
2022-04-26,263.39390546103
2022-04-25,273.628662352973
2022-04-22,267.107660104678
2022-04-21,273.716388840618
2022-04-20,279.126188912074
2022-04-19,278.092965835363
2022-04-18,273.43371460265
2022-04-14,272.761144864037
2022-04-13,280.354359739107
2022-04-12,274.934812280135
2022-04-11,278.053976285299
2022-04-08,289.468167066694
2022-04-07,293.757017573794
2022-04-06,291.934256108277
2022-04-05,303.02678310164
2022-04-04,307.013464595739
2022-04-01,301.603664524284
2022-03-31,300.521704509993
2022-03-30,305.931504581448
2022-03-29,307.442349646449
2022-03-28,302.851330126349
2022-03-25,296.008664090022
2022-03-24,296.418054365699
2022-03-23,291.924508720761
2022-03-22,296.379064815635
2022-03-21,291.602844932728
2022-03-18,292.840763147277
2022-03-17,287.76237425137
2022-03-16,286.953341087531
2022-03-15,279.896232525849
2022-03-14,269.456780496067
2022-03-11,272.995082164424
2022-03-10,278.375640073331
2022-03-09,281.212129840527
2022-03-08,268.881684632615
2022-03-07,271.864385212552
2022-03-04,282.537774542721
2022-03-03,288.4446913775
2022-03-02,292.60682584689
2022-03-01,287.499194788435
2022-02-28,291.242191594631
2022-02-25,289.799578242243
2022-02-24,287.148288837854
2022-02-23,273.190029914747
2022-02-22,280.451833614268
2022-02-18,280.656528752107
2022-02-17,283.385797256625
2022-02-16,291.934256108277
2022-02-15,292.274709892223
2022-02-14,286.953903611694
2022-02-11,286.992812615574
2022-02-10,294.132614827471
2022-02-09,302.721777433882
2022-02-08,296.253155538907
2022-02-07,292.741617938777
2022-02-04,297.595516172751
2022-02-03,293.033435467874
2022-02-02,304.910408902107
2022-02-01,300.33860094626
2022-01-31,302.498050661575
2022-01-28,299.852238397765
2022-01-27,291.66189308112
2022-01-26,288.617263527545
2022-01-25,280.621463230297
2022-01-24,288.286536994569
2022-01-21,287.955810461592
2022-01-20,293.37388925182
2022-01-19,295.056703669611
2022-01-18,294.395250603658
2022-01-14,301.739325085924
2022-01-13,296.486609562184
2022-01-12,309.589216618623
2022-01-11,306.38895104953
2022-01-10,305.698316230668
2022-01-07,305.474589458361
2022-01-06,305.318953442842
2022-01-05,307.750766185314
2022-01-04,320.036284160283
2022-01-03,325.619726216999
2021-12-31,327.146904619271
2021-12-30,330.065079910237
2021-12-29,332.623346915318
2021-12-28,331.942439347426
2021-12-27,333.109709463812
2021-12-23,325.561362711179
2021-12-22,324.112002316666
2021-12-21,318.363196993462
2021-12-20,311.184485777685
2021-12-17,314.968386404971
2021-12-16,316.038384011659
2021-12-15,325.5224537073
2021-12-14,319.3845583453
2021-12-13,330.142897917996
2021-12-10,333.197254722541
2021-12-09,324.014729806967
2021-12-08,325.833725738336
2021-12-07,325.785089483487
2021-12-06,317.293199386775
2021-12-03,314.19993357835
2021-12-02,320.503192206838
2021-12-01,321.077100014061
2021-11-30,321.573189813525
2021-11-29,327.448449399338
2021-11-26,320.688009975265
2021-11-24,328.693537523483
2021-11-23,328.469810751176
2021-11-22,330.561169709702
2021-11-19,333.751708027825
2021-11-18,331.961893849365
2021-11-17,329.87053489084
2021-11-16,329.647216403099
2021-11-15,326.307148586462
2021-11-12,326.938266051815
2021-11-11,322.772890780485
2021-11-10,321.190242367368
2021-11-09,326.190634592858
2021-11-08,327.200422537423
2021-11-05,326.297439086995
2021-11-04,326.66640006674
2021-11-03,324.297282196799
2021-11-02,323.452555743172
2021-11-01,319.801783943592
2021-10-29,321.98642132366
2021-10-28,314.927615211173
2021-10-27,313.78189427407
2021-10-26,301.101287970207
2021-10-25,299.178807075747
2021-10-22,300.178885520845
2021-10-21,301.732405435561
2021-10-20,298.479723114126
2021-10-19,299.275902070417
2021-10-18,298.363209120522
2021-10-15,295.372683284695
2021-10-14,293.955096362518
2021-10-13,287.702178705789
2021-10-12,284.371820388618
2021-10-11,285.682602816659
2021-10-08,286.284591783611
2021-10-07,286.284591783611
2021-10-06,284.595138876358
2021-10-05,280.371506608226
2021-10-04,274.885639409388
2021-10-01,280.701629590103
2021-09-30,273.730208972819
2021-09-29,275.749784861949
2021-09-28,275.283728887534
2021-09-27,285.624345819857
2021-09-24,290.653866543748
2021-09-23,290.857766032554
2021-09-22,289.906235084791
2021-09-21,286.236044286276
2021-09-20,285.750569312928
2021-09-17,291.15876051603
2021-09-16,296.353342730859
2021-09-15,295.96496275218
2021-09-14,291.081084520294
2021-09-13,288.362424669543
2021-09-10,287.119608737771
2021-09-09,288.614871655684
2021-09-08,291.488883497907
2021-09-07,291.459754999506
2021-09-03,292.391866948335
2021-09-02,292.401576447802
2021-09-01,293.061822411556
2021-08-31,293.110369908891
2021-08-30,294.770694317743
2021-08-27,291.013118024026
2021-08-26,290.401419557606
2021-08-25,293.236593401962
2021-08-24,293.828872869447
2021-08-23,295.799901261242
2021-08-20,295.5183257767
2021-08-19,288.148815681269
2021-08-18,282.28427800322
2021-08-17,284.018937132011
2021-08-16,285.491943766516
2021-08-13,283.796047970211
2021-08-12,280.850034701202
2021-08-11,278.078456428384
2021-08-10,277.584223939175
2021-08-09,279.415791399184
2021-08-06,280.510855541941
2021-08-05,280.569000540671
2021-08-04,277.652059771027
2021-08-03,278.243200591453
2021-08-02,276.014308973453
2021-07-30,276.101526471548
2021-07-29,277.642368937905
2021-07-28,277.371025610496
2021-07-27,277.681132270392
2021-07-26,280.113531383949
2021-07-23,280.714363037497
2021-07-22,277.293498945522
2021-07-21,272.700044045817
2021-07-20,270.684350756494
2021-07-19,268.445768305372
2021-07-16,272.070139892904
2021-07-15,272.341483220312
2021-07-14,273.77572652233
2021-07-13,272.293029054704
2021-07-12,268.746184132146
2021-07-09,269.347015785694
2021-07-08,268.843092463364
2021-07-07,271.275491576921
2021-07-06,269.075672458285
2021-07-02,269.065981625164
2021-07-01,263.20302758651
2021-06-30,262.524669267988
2021-06-29,263.009210924075
2021-06-28,260.412067647448
2021-06-25,256.826459392404
2021-06-24,258.444828523734
2021-06-23,257.073575637008
2021-06-22,257.301310215369
2021-06-21,254.510350276307
2021-06-18,251.40928367735
2021-06-17,252.833836146246
2021-06-16,249.422662887393
2021-06-15,250.372364533323
2021-06-14,251.85506200095
2021-06-11,249.916895376602
2021-06-10,249.286991223688
2021-06-09,245.749837134253
2021-06-08,244.761372155835
2021-06-07,245.963035462931
2021-06-04,243.036403860165
2021-06-03,238.11346063432
2021-06-02,239.654303100677
2021-06-01,239.751211431894
2021-05-28,241.960721383652
2021-05-27,241.602160558147
2021-05-26,243.714762178687
2021-05-25,243.937651340487
2021-05-24,243.026713027043
2021-05-21,237.590155645746
2021-05-20,238.859654784694
2021-05-19,235.603534855789
2021-05-18,235.023421096295
2021-05-17,237.053819254524
2021-05-14,239.925382364018
2021-05-13,234.975078283004
2021-05-12,231.078647531736
2021-05-11,238.069018333638
2021-05-10,238.98753178617
2021-05-07,244.092532869716
2021-05-06,241.453015264019
2021-05-05,238.301063837435
2021-05-04,239.577314108322
2021-05-03,243.512419110222
2021-04-30,243.821813115286
2021-04-29,244.140875683007
2021-04-28,246.122931027945
2021-04-27,253.287335957695
2021-04-26,252.881256326049
2021-04-23,252.49451381972
2021-04-22,248.646425881743
2021-04-21,251.9434057482
2021-04-20,249.700299211491
2021-04-19,250.164390219086
2021-04-16,252.098102750732
2021-04-15,250.899200981111
2021-04-14,247.118792981743
2021-04-13,249.92267615263
2021-04-12,247.428186986806
2021-04-09,247.370175610857
2021-04-08,244.856349319717
2021-04-07,241.617380829209
2021-04-06,239.64499404693
2021-04-05,240.814890128576
2021-04-01,234.317616022244
2021-03-31,227.955701793128
2021-03-30,224.165625231101
2021-03-29,227.443267972241
2021-03-26,228.642169741862
2021-03-25,224.639384801354
2021-03-24,227.655976350722
2021-03-23,229.705711634268
2021-03-22,228.168410171609
2021-03-19,222.715340832366
