Date,EMA
2020-07-14,200.0003
2020-07-13,200.4815
2020-07-10,199.2888
2020-07-09,198.0144
2020-07-08,195.8789
2020-07-07,194.6039
2020-07-06,192.9646
2020-07-02,191.3064
2020-07-01,189.9517
2020-06-30,188.8376
2020-06-29,188.5977
2020-06-26,188.7525
2020-06-25,188.0992
2020-06-24,187.7123
2020-06-23,186.429
2020-06-22,184.7561
2020-06-19,184.055
2020-06-18,182.6009
2020-06-17,181.8027
2020-06-16,180.6074
2020-06-15,179.6029
2020-06-12,180.1475
2020-06-11,179.542
2020-06-10,178.2496
2020-06-09,177.0965
2020-06-08,176.3548
2020-06-05,175.8875
2020-06-04,176.0246
2020-06-03,175.8337
2020-06-02,175.4896
2020-06-01,175.1906
2020-05-29,175.1898
2020-05-28,175.1483
2020-05-27,175.522
2020-05-26,176.0939
2020-05-22,175.4834
2020-05-21,175.409
2020-05-20,174.8468
2020-05-19,174.2855
2020-05-18,173.6606
2020-05-15,172.7437
2020-05-14,173.046
2020-05-13,173.7387
2020-05-12,173.5198
2020-05-11,172.3483
2020-05-08,171.6928
2020-05-07,170.5024
2020-05-06,169.2198
2020-05-05,168.0966
2020-05-04,167.0344
2020-05-01,167.04
2020-04-30,166.7682
2020-04-29,165.5427
2020-04-28,165.4869
2020-04-27,164.9146
2020-04-24,164.0024
2020-04-23,163.8511
2020-04-22,163.2301
2020-04-21,163.0496
2020-04-20,162.3803
2020-04-17,160.8964
2020-04-16,158.4724
2020-04-15,156.6157
2020-04-14,155.0058
2020-04-13,153.506
2020-04-09,152.662
2020-04-08,151.203
2020-04-07,149.5664
2020-04-06,146.7324
2020-04-03,145.2403
2020-04-02,144.5269
2020-04-01,144.3441
2020-03-31,143.8782
2020-03-30,141.9476
2020-03-27,141.0682
2020-03-26,140.1402
2020-03-25,139.7185
2020-03-24,139.0947
2020-03-23,139.4296
2020-03-20,141.2726
2020-03-19,141.6131
2020-03-18,142.7161
2020-03-17,145.0789
2020-03-16,147.5413
2020-03-13,150.551
2020-03-12,152.6342
2020-03-11,155.6483
2020-03-10,156.8161
2020-03-09,158.0242
2020-03-06,161.0237
2020-03-05,162.2204
2020-03-04,162.9513
2020-03-03,163.3257
2020-03-02,162.6539
2020-02-28,163.6386
2020-02-27,167.5858
2020-02-26,170.0898
2020-02-25,171.791
2020-02-24,172.9153
2020-02-21,175.657
2020-02-20,175.7325
2020-02-19,175.0208
2020-02-18,173.9149
2020-02-14,173.1915
2020-02-13,172.8079
2020-02-12,172.3752
2020-02-11,171.316
2020-02-10,168.9461
2020-02-07,167.5491
2020-02-06,165.9965
2020-02-05,164.4977
2020-02-04,162.0168
2020-02-03,160.446
2020-01-31,159.9495
2020-01-30,158.9651
2020-01-29,157.3716
2020-01-28,156.7412
2020-01-27,156.832
2020-01-24,157.5008
2020-01-23,156.9692
2020-01-22,156.5994
2020-01-21,155.8908
2020-01-17,155.1775
2020-01-16,154.1486
2020-01-15,153.5424
2020-01-14,153.1683
2020-01-13,152.5479
2020-01-10,152.1352
2020-01-09,151.4061
2020-01-08,150.7228
2020-01-07,150.5049
2020-01-06,150.1559
2020-01-03,150.2044
2020-01-02,150.0007
2019-12-31,149.6542
2019-12-30,149.657
2019-12-27,149.1896
2019-12-26,148.5207
2019-12-24,148.104
2019-12-23,147.6117
2019-12-20,146.8743
2019-12-19,146.1364
2019-12-18,145.945
2019-12-17,145.6475
2019-12-16,145.0399
2019-12-13,144.3695
2019-12-12,143.9976
2019-12-11,143.8294
2019-12-10,143.6472
2019-12-09,143.4776
2019-12-06,143.3169
2019-12-05,143.1374
2019-12-04,143.1175
2019-12-03,143.0741
2019-12-02,143.5831
2019-11-29,143.2889
2019-11-27,142.8678
2019-11-26,142.3044
2019-11-25,141.8214
2019-11-22,141.5197
2019-11-21,141.136
2019-11-20,140.8092
2019-11-19,140.2168
2019-11-18,139.4805
2019-11-15,138.7518
2019-11-14,138.1022
2019-11-13,137.7119
2019-11-12,137.2942
2019-11-11,136.8809
2019-11-08,136.5744
2019-11-07,136.4874
2019-11-06,136.4105
2019-11-05,136.2046
2019-11-04,135.8261
2019-11-01,135.393
2019-10-31,134.9843
2019-10-30,134.3493
2019-10-29,133.865
2019-10-28,133.1548
2019-10-25,132.219
2019-10-24,132.1449
2019-10-23,132.0438
2019-10-22,132.4509
2019-10-21,132.5066
2019-10-18,132.6846
2019-10-17,132.6252
2019-10-16,132.3011
2019-10-15,131.9388
2019-10-14,131.6502
2019-10-11,131.3758
2019-10-10,130.9495
2019-10-09,130.773
2019-10-08,130.775
2019-10-07,130.8578
2019-10-04,130.9463
2019-10-03,131.137
2019-10-02,131.7505
2019-10-01,132.2256
2019-09-30,132.0853
2019-09-27,132.2543
2019-09-26,132.0168
2019-09-25,131.8767
2019-09-24,132.1156
2019-09-23,131.8029
2019-09-20,131.6597
2019-09-19,131.1083
2019-09-18,130.5844
2019-09-17,130.5657
2019-09-16,130.6274
2019-09-13,130.9417
2019-09-12,130.9135
2019-09-11,130.8643
2019-09-10,131.2144
2019-09-09,131.454
2019-09-06,131.1571
2019-09-05,130.7012
2019-09-04,130.3385
2019-09-03,130.2778
2019-08-30,130.3494
2019-08-29,129.9001
2019-08-28,129.7525
2019-08-27,130.0732
2019-08-26,130.146
2019-08-23,130.5308
2019-08-22,130.5361
2019-08-21,130.2318
2019-08-20,129.8832
2019-08-19,129.5289
2019-08-16,129.172
2019-08-15,129.3637
2019-08-14,129.7016
2019-08-13,129.6981
2019-08-12,129.8577
2019-08-09,129.8379
2019-08-08,129.4893
2019-08-07,129.4867
2019-08-06,130.0755
2019-08-05,130.793
2019-08-02,131.7753
2019-08-01,131.9668
2019-07-31,132.4305
2019-07-30,132.2957
2019-07-29,132.1709
2019-07-26,131.7319
2019-07-25,131.4334
2019-07-24,131.0559
2019-07-23,130.9169
2019-07-22,130.5658
2019-07-19,130.6317
2019-07-18,130.1203
2019-07-17,130.4792
2019-07-16,130.4648
2019-07-15,130.1817
2019-07-12,129.7346
2019-07-11,129.3125
2019-07-10,128.9335
2019-07-09,128.6958
2019-07-08,128.6432
2019-07-05,128.4947
2019-07-03,128.4101
2019-07-02,128.1255
2019-07-01,127.921
2019-06-28,127.5635
2019-06-27,127.5606
2019-06-26,127.6477
2019-06-25,127.7098
2019-06-24,127.1748
2019-06-21,126.5736
2019-06-20,125.9272
2019-06-19,124.9539
2019-06-18,124.2805
2019-06-17,123.6281
2019-06-14,123.1594
2019-06-13,122.6645
2019-06-12,122.1185
2019-06-11,121.5735
2019-06-10,120.3848
2019-06-07,119.2438
2019-06-06,118.5255
2019-06-05,118.2269
2019-06-04,118.1759
2019-06-03,118.8867
2019-05-31,119.2141
2019-05-30,119.5341
2019-05-29,119.7082
2019-05-28,119.8958
2019-05-24,119.788
2019-05-23,119.6709
2019-05-22,119.6774
2019-05-21,119.5969
2019-05-20,119.3279
2019-05-17,119.1907
2019-05-16,118.646
2019-05-15,118.3089
2019-05-14,118.4215
2019-05-13,118.7362
2019-05-10,119.0704
2019-05-09,119.3109
2019-05-08,119.735
2019-05-07,120.012
2019-05-06,120.1365
2019-05-03,120.3033
2019-05-02,120.3035
2019-05-01,120.1737
2019-04-30,119.4797
2019-04-29,118.7827
2019-04-26,117.9119
2019-04-25,116.8895
2019-04-24,115.5644
2019-04-23,114.8412
2019-04-22,114.3119
2019-04-18,113.9757
2019-04-17,113.655
2019-04-16,113.4625
2019-04-15,113.1433
2019-04-12,112.9
2019-04-11,112.6657
2019-04-10,112.4003
2019-04-09,112.2396
2019-04-08,112.2804
2019-04-05,112.0826
2019-04-04,111.929
2019-04-03,111.5922
2019-04-02,111.231
2019-04-01,110.9574
2019-03-29,110.6461
2019-03-28,110.4504
2019-03-27,110.3434
2019-03-26,110.1202
2019-03-25,109.6922
2019-03-22,109.6014
2019-03-21,108.8733
2019-03-20,108.4789
2019-03-19,107.9442
2019-03-18,107.1439
2019-03-15,106.5687
2019-03-14,106.0399
2019-03-13,105.5615
2019-03-12,105.0629
2019-03-11,104.7284
2019-03-08,104.7038
2019-03-07,105.0578
2019-03-06,105.0203
2019-03-05,104.8758
2019-03-04,104.6194
2019-03-01,104.1444
2019-02-28,103.5912
2019-02-27,103.0934
2019-02-26,102.5585
2019-02-25,101.995
2019-02-22,101.2012
2019-02-21,100.5901
2019-02-20,100.5043
2019-02-19,100.198
2019-02-15,99.935
2019-02-14,99.5885
2019-02-13,99.4995
2019-02-12,99.1418
2019-02-11,98.989
2019-02-08,98.7897
2019-02-07,98.9244
2019-02-06,98.9218
2019-02-05,98.5404
2019-02-04,98.2706
2019-02-01,98.6077
2019-01-31,98.8294
2019-01-30,99.0963
2019-01-29,99.251
2019-01-28,99.3858
2019-01-25,99.2621
2019-01-24,98.9061
2019-01-23,98.5504
2019-01-22,98.2703
2019-01-18,97.7964
2019-01-17,97.0686
2019-01-16,96.6934
2019-01-15,96.1804
2019-01-14,96.1282
2019-01-11,96.1919
2019-01-10,96.0001
2019-01-09,95.7594
2019-01-08,95.3315
2019-01-07,94.9798
2019-01-04,94.8427
2019-01-03,95.0763
2019-01-02,95.2825
2018-12-31,95.6494
2018-12-28,95.7342
2018-12-27,95.6706
2018-12-26,96.176
2018-12-24,97.6633
2018-12-21,98.9501
2018-12-20,99.6973
2018-12-19,100.3138
2018-12-18,100.9418
2018-12-17,101.6886
2018-12-14,102.2543
2018-12-13,102.3521
2018-12-12,102.1936
2018-12-11,101.7262
2018-12-10,101.3827
2018-12-07,102.0079
2018-12-06,102.0239
2018-12-04,102.5784
2018-12-03,101.977
2018-11-30,101.0204
2018-11-29,100.3319
2018-11-28,99.5678
2018-11-27,99.1439
2018-11-26,98.9643
2018-11-23,99.0542
2018-11-21,99.7117
2018-11-20,100.2164
2018-11-19,101.2095
2018-11-16,101.071
2018-11-15,101.1504
2018-11-14,101.6843
2018-11-13,101.6868
2018-11-12,101.9029
2018-11-09,101.7778
2018-11-08,101.3274
2018-11-07,100.5793
2018-11-06,100.1559
2018-11-05,100.0672
2018-11-02,100.169
2018-11-01,100.2704
2018-10-31,100.2758
2018-10-30,100.6175
2018-10-29,101.4055
2018-10-26,101.4425
2018-10-25,101.9914
2018-10-24,102.4833
2018-10-23,102.6974
2018-10-22,103.0923
2018-10-19,103.2524
2018-10-18,103.5293
2018-10-17,103.6241
2018-10-16,103.4113
2018-10-15,103.5965
2018-10-12,103.954
2018-10-11,104.3701
2018-10-10,105.6403
2018-10-09,105.9671
2018-10-08,106.3873
2018-10-05,106.7927
2018-10-04,107.0863
2018-10-03,107.0331
2018-10-02,106.7996
2018-10-01,106.5391
2018-09-28,106.3351
2018-09-27,106.2024
2018-09-26,105.9175
2018-09-25,105.6337
2018-09-24,105.2181
2018-09-21,105.0786
2018-09-20,104.7062
2018-09-19,104.609
2018-09-18,104.3299
2018-09-17,104.1678
2018-09-14,103.6575
2018-09-13,103.1025
2018-09-12,102.6822
2018-09-11,102.3121
2018-09-10,102.3862
2018-09-07,102.4893
2018-09-06,102.7422
2018-09-05,103.0472
2018-09-04,102.8456
2018-08-31,102.6325
2018-08-30,102.1972
2018-08-29,101.6693
2018-08-28,101.2781
2018-08-27,100.906
2018-08-24,100.5907
2018-08-23,100.5382
2018-08-22,100.5823
2018-08-21,100.9067
2018-08-20,101.0806
2018-08-17,101.1703
2018-08-16,101.3111
2018-08-15,101.2877
2018-08-14,101.2195
2018-08-13,101.2094
2018-08-10,101.056
2018-08-09,100.8313
2018-08-08,100.4965
2018-08-07,100.1661
2018-08-06,99.9219
2018-08-03,99.7146
2018-08-02,99.5276
2018-08-01,99.7965
2018-07-31,99.9946
2018-07-30,100.1413
2018-07-27,100.1756
2018-07-26,99.5977
2018-07-25,98.7753
2018-07-24,98.3463
2018-07-23,97.6956
2018-07-20,97.3709
2018-07-19,96.605
2018-07-18,96.3219
2018-07-17,95.7666
2018-07-16,95.3634
2018-07-13,94.707
2018-07-12,94.1182
2018-07-11,93.7302
2018-07-10,93.5918
2018-07-09,93.2464
2018-07-06,92.8969
2018-07-05,92.8345
2018-07-03,92.8391
2018-07-02,92.6415
2018-06-29,92.8934
2018-06-28,93.0292
2018-06-27,93.5165
2018-06-26,93.6561
2018-06-25,93.9842
2018-06-22,94.1406
2018-06-21,94.2468
2018-06-20,94.0305
2018-06-19,93.9132
2018-06-18,94.1264
2018-06-15,94.3123
2018-06-14,94.2286
2018-06-13,94.0974
2018-06-12,93.9224
2018-06-11,93.8371
2018-06-08,93.7514
2018-06-07,93.6302
2018-06-06,93.1586
2018-06-05,92.6175
2018-06-04,92.0556
2018-06-01,91.5223
2018-05-31,91.2808
2018-05-30,90.9837
2018-05-29,90.8236
2018-05-25,90.7255
2018-05-24,90.5101
2018-05-23,90.1578
2018-05-22,90.1459
2018-05-21,89.9302
2018-05-18,89.8076
2018-05-17,89.863
2018-05-16,89.7752
2018-05-15,89.5436
2018-05-14,89.3721
2018-05-11,89.0221
2018-05-10,88.6192
2018-05-09,88.1968
2018-05-08,87.9799
2018-05-07,87.7479
2018-05-04,87.6046
2018-05-03,87.8112
2018-05-02,88.1382
2018-05-01,88.1187
2018-04-30,88.4624
2018-04-27,88.2385
2018-04-26,87.7026
2018-04-25,87.8836
2018-04-24,88.1565
2018-04-23,87.8831
2018-04-20,87.6522
2018-04-19,87.3349
2018-04-18,86.8378
2018-04-17,86.2755
2018-04-16,85.8401
2018-04-13,85.4999
2018-04-12,85.0882
2018-04-11,84.9194
2018-04-10,84.7997
2018-04-09,84.5751
2018-04-06,84.5791
2018-04-05,84.4912
2018-04-04,84.1876
2018-04-03,84.764
2018-04-02,85.1114
2018-03-29,85.3523
2018-03-28,85.7065
2018-03-27,86.2138
2018-03-26,85.7771
2018-03-23,86.137
2018-03-22,86.8061
2018-03-21,87.2584
2018-03-20,87.4687
2018-03-19,87.7009
2018-03-16,87.8423
2018-03-15,87.8211
2018-03-14,88.0326
2018-03-13,87.9629
2018-03-12,87.4896
2018-03-09,87.0144
2018-03-08,86.6834
2018-03-07,86.4893
2018-03-06,86.4811
2018-03-05,86.2277
2018-03-02,86.3306
2018-03-01,86.6134
2018-02-28,86.4615
2018-02-27,86.1005
2018-02-26,85.4734
2018-02-23,84.9836
2018-02-22,84.5501
2018-02-21,84.3401
2018-02-20,83.8915
2018-02-16,83.6529
2018-02-15,83.161
2018-02-14,82.8157
2018-02-13,82.951
2018-02-12,83.1142
2018-02-09,83.3526
2018-02-08,84.1453
2018-02-07,84.4136
2018-02-06,84.5813
2018-02-05,85.5258
2018-02-02,85.9263
2018-02-01,85.783
2018-01-31,85.3715
2018-01-30,85.0823
2018-01-29,84.8213
2018-01-26,84.1242
2018-01-25,83.6872
2018-01-24,83.2867
2018-01-23,82.7807
2018-01-22,82.2959
2018-01-19,82.0936
2018-01-18,81.8176
2018-01-17,81.5502
2018-01-16,81.3712
2018-01-12,80.9429
2018-01-11,80.7132
2018-01-10,80.5435
2018-01-09,80.3914
2018-01-08,80.0433
2018-01-05,79.7103
2018-01-04,79.4142
2018-01-03,79.2722
2018-01-02,79.2074
2017-12-29,79.1139
2017-12-28,79.1023
2017-12-27,79.0327
2017-12-26,78.999
2017-12-22,79.0277
2017-12-21,79.0442
2017-12-20,78.9309
2017-12-19,78.7615
2017-12-18,78.5237
2017-12-15,78.0749
2017-12-14,77.9085
2017-12-13,77.6701
2017-12-12,77.3151
2017-12-11,76.9695
2017-12-08,76.7567
2017-12-07,76.6323
2017-12-06,76.7041
2017-12-05,76.9952
2017-12-04,77.3942
2017-12-01,77.249
2017-11-30,77.2401
2017-11-29,77.2477
2017-11-28,77.0105
2017-11-27,76.852
2017-11-24,76.8144
2017-11-22,76.8301
2017-11-21,76.6808
2017-11-20,76.7223
2017-11-17,76.8428
2017-11-16,76.8423
2017-11-15,76.8457
2017-11-14,76.7738
2017-11-13,76.7663
2017-11-10,76.7243
2017-11-09,76.6464
2017-11-08,76.4858
2017-11-07,76.2834
2017-11-06,75.9072
2017-11-03,75.564
2017-11-02,75.169
2017-11-01,74.8354
2017-10-31,74.3603
2017-10-30,73.6405
2017-10-27,72.8958
2017-10-26,71.8485
2017-10-25,71.6254
2017-10-24,71.4795
2017-10-23,71.2356
2017-10-20,70.9192
2017-10-19,70.6695
2017-10-18,70.5176
2017-10-17,70.3114
2017-10-16,70.1003
2017-10-13,69.8526
2017-10-12,69.515
2017-10-11,69.3273
2017-10-10,69.1244
2017-10-09,68.8826
2017-10-06,68.6607
2017-10-05,68.4507
2017-10-04,68.2861
2017-10-03,68.3342
2017-10-02,68.2561
2017-09-29,68.1525
2017-09-28,68.1833
2017-09-27,68.3026
2017-09-26,68.4464
2017-09-25,68.5977
2017-09-22,68.6967
2017-09-21,68.8381
2017-09-20,68.7821
2017-09-19,68.6645
2017-09-18,68.5494
2017-09-15,68.4047
2017-09-14,68.3095
2017-09-13,68.1585
2017-09-12,67.9882
2017-09-11,67.8148
2017-09-08,67.6949
2017-09-07,67.5443
2017-09-06,67.493
2017-09-05,67.418
2017-09-01,67.4082
2017-08-31,67.1162
2017-08-30,66.8982
2017-08-29,66.8404
2017-08-28,66.925
2017-08-25,66.8628
2017-08-24,66.8277
2017-08-23,66.8094
2017-08-22,66.742
2017-08-21,66.7843
2017-08-18,66.8114
2017-08-17,66.8855
2017-08-16,66.7083
2017-08-15,66.5408
2017-08-14,66.2849
2017-08-11,66.1597
2017-08-10,66.3014
2017-08-09,66.4156
2017-08-08,66.4841
2017-08-07,66.6004
2017-08-04,66.5981
2017-08-03,66.6766
2017-08-02,66.8152
2017-08-01,66.9115
2017-07-31,66.9174
2017-07-28,66.8838
2017-07-27,66.971
2017-07-26,66.8558
2017-07-25,66.5972
2017-07-24,66.3908
2017-07-21,66.1935
2017-07-20,65.9686
2017-07-19,65.5454
2017-07-18,65.1663
2017-07-17,64.7863
2017-07-14,64.3809
2017-07-13,63.9993
2017-07-12,63.6833
2017-07-11,63.4618
2017-07-10,63.3313
2017-07-07,63.2817
2017-07-06,63.3756
2017-07-05,63.5777
2017-07-03,63.8279
2017-06-30,63.915
2017-06-29,64.1334
2017-06-28,64.2782
2017-06-27,64.4898
2017-06-26,64.5655
2017-06-23,64.3956
2017-06-22,64.4544
2017-06-21,64.4348
2017-06-20,64.4779
2017-06-19,64.4065
2017-06-16,64.3843
2017-06-15,64.5138
2017-06-14,64.7655
2017-06-13,64.7398
2017-06-12,64.8893
2017-06-09,65.2286
2017-06-08,65.077
2017-06-07,64.7951
2017-06-06,64.4252
2017-06-05,64.0412
2017-06-02,63.6389
2017-06-01,63.4584
2017-05-31,63.2784
2017-05-30,62.9994
2017-05-26,62.8089
2017-05-25,62.5741
2017-05-24,62.4558
2017-05-23,62.3316
2017-05-22,62.2102
2017-05-19,62.2307
2017-05-18,62.335
2017-05-17,62.4828
2017-05-16,62.3605
2017-05-15,62.3453
2017-05-12,62.4223
2017-05-11,62.4215
2017-05-10,62.471
2017-05-09,62.4041
2017-05-08,62.3486
2017-05-05,62.2586
2017-05-04,62.1627
2017-05-03,62.0193
2017-05-02,61.7731
2017-05-01,61.4056
2017-04-28,61.1647
2017-04-27,60.8237
2017-04-26,60.5606
2017-04-25,60.2531
2017-04-24,59.9138
2017-04-21,59.584
2017-04-20,59.5468
2017-04-19,59.5439
2017-04-18,59.5018
2017-04-17,59.5152
2017-04-13,59.5901
2017-04-12,59.6312
2017-04-11,59.6551
2017-04-10,59.6479
2017-04-07,59.637
2017-04-06,59.5753
2017-04-05,59.5504
2017-04-04,59.3784
2017-04-03,59.3521
2017-03-31,59.2351
2017-03-30,59.1245
2017-03-29,59.0358
2017-03-28,58.988
2017-03-27,58.962
2017-03-24,58.9969
2017-03-23,58.892
2017-03-22,58.8487
2017-03-21,58.9615
2017-03-20,58.8831
2017-03-17,58.8438
2017-03-16,58.7959
2017-03-15,58.7696
2017-03-14,58.778
2017-03-13,58.7922
2017-03-10,58.7125
2017-03-09,58.595
2017-03-08,58.4351
2017-03-07,58.4277
2017-03-06,58.4329
2017-03-03,58.4836
2017-03-02,58.5416
2017-03-01,58.471
2017-02-28,58.4979
2017-02-27,58.5409
2017-02-24,58.5004
2017-02-23,58.453
2017-02-22,58.4172
2017-02-21,58.3918
2017-02-17,58.304
2017-02-16,58.225
2017-02-15,58.0739
2017-02-14,57.9378
2017-02-13,57.7896
2017-02-10,57.7208
2017-02-09,57.6347
2017-02-08,57.6762
2017-02-07,57.7169
2017-02-06,57.7324
2017-02-03,57.7997
2017-02-02,57.8818
2017-02-01,58.0325
2017-01-31,57.9946
2017-01-30,57.8468
2017-01-27,57.4993
2017-01-26,57.1348
2017-01-25,56.9447
2017-01-24,56.7464
2017-01-23,56.6548
2017-01-20,56.6434
2017-01-19,56.6354
2017-01-18,56.7121
2017-01-17,56.7194
2017-01-13,56.7263
2017-01-12,56.7468
2017-01-11,56.6834
2017-01-10,56.6964
2017-01-09,56.6882
2017-01-06,56.6721
2017-01-05,56.7449
2017-01-04,56.8559
2017-01-03,56.9334
2016-12-30,56.9657
2016-12-29,56.9711
2016-12-28,56.9978
2016-12-27,56.9219
2016-12-23,56.8673
2016-12-22,56.7524
2016-12-21,56.5335
2016-12-20,56.3483
2016-12-19,56.0698
2016-12-16,55.9565
2016-12-15,55.7396
2016-12-14,55.5248
2016-12-13,55.2019
2016-12-12,54.9078
2016-12-09,54.685
2016-12-08,54.5413
2016-12-07,54.3415
2016-12-06,54.3566
2016-12-05,54.2907
2016-12-02,54.3568
2016-12-01,54.5622
2016-11-30,54.6063
2016-11-29,54.5094
2016-11-28,54.4332
2016-11-25,54.4023
2016-11-23,54.3727
2016-11-22,54.1938
2016-11-21,53.9811
2016-11-18,53.8176
2016-11-17,53.5616
2016-11-16,53.323
2016-11-15,53.3268
2016-11-14,53.4541
2016-11-11,53.5491
2016-11-10,53.8228
2016-11-09,53.7082
2016-11-08,53.664
2016-11-07,53.5001
2016-11-04,53.4535
2016-11-03,53.6222
2016-11-02,53.6527
2016-11-01,53.6321
2016-10-31,53.5769
2016-10-28,53.4715
2016-10-27,53.3727
2016-10-26,53.1321
2016-10-25,52.7981
2016-10-24,52.3819
2016-10-21,52.0549
2016-10-20,51.5873
2016-10-19,51.5709
2016-10-18,51.5568
2016-10-17,51.5276
2016-10-14,51.5259
2016-10-13,51.5717
2016-10-12,51.7116
2016-10-11,51.8007
2016-10-10,51.7538
2016-10-07,51.6925
2016-10-06,51.6296
2016-10-05,51.5746
2016-10-04,51.5973
2016-10-03,51.6291
2016-09-30,51.6409
2016-09-29,51.6224
2016-09-28,51.5519
2016-09-27,51.4518
2016-09-26,51.519
2016-09-23,51.5713
2016-09-22,51.4775
2016-09-21,51.3528
2016-09-20,51.2822
2016-09-19,51.228
2016-09-16,51.1776
2016-09-15,51.0442
2016-09-14,51.1767
2016-09-13,51.2906
2016-09-12,51.4079
2016-09-09,51.6511
2016-09-08,51.7906
2016-09-07,51.7934
2016-09-06,51.8288
2016-09-02,51.8102
2016-09-01,51.8093
2016-08-31,51.9401
2016-08-30,51.9721
2016-08-29,51.9454
2016-08-26,51.8728
2016-08-25,51.7641
2016-08-24,51.7111
2016-08-23,51.6623
2016-08-22,51.5827
2016-08-19,51.5453
2016-08-18,51.5335
2016-08-17,51.5211
2016-08-16,51.482
2016-08-15,51.4202
2016-08-12,51.3369
2016-08-11,51.2312
2016-08-10,51.102
2016-08-09,50.9183
2016-08-08,50.6918
2016-08-05,50.4377
2016-08-04,50.2076
2016-08-03,50.095
2016-08-02,49.9811
2016-08-01,49.8082
2016-07-29,49.6465
2016-07-28,49.5164
2016-07-27,49.4089
2016-07-26,49.1564
2016-07-25,48.8658
2016-07-22,48.5204
2016-07-21,48.1758
2016-07-20,47.7743
2016-07-19,47.2499
2016-07-18,47.0931
2016-07-15,46.9035
2016-07-14,46.6221
2016-07-13,46.3
2016-07-12,45.9619
2016-07-11,45.6716
2016-07-08,45.4042
2016-07-07,45.23
2016-07-06,45.0788
2016-07-05,45.0208
2016-07-01,44.9401
2016-06-30,44.782
2016-06-29,44.67
2016-06-28,44.6938
2016-06-27,44.9194
2016-06-24,45.1594
2016-06-23,45.3119
2016-06-22,45.2066
2016-06-21,45.1176
2016-06-20,45.1833
2016-06-17,45.1764
2016-06-16,45.2136
2016-06-15,45.4357
2016-06-14,45.6555
2016-06-13,45.9003
2016-06-10,46.2631
2016-06-09,46.4148
2016-06-08,46.4117
2016-06-07,46.404
2016-06-06,46.3508
2016-06-03,46.3355
2016-06-02,46.2394
2016-06-01,46.0704
2016-05-31,45.9035
2016-05-27,45.7351
2016-05-26,45.5969
2016-05-25,45.4259
2016-05-24,45.219
2016-05-23,45.2081
2016-05-20,45.2146
2016-05-19,45.2464
2016-05-18,45.2873
2016-05-17,45.3352
2016-05-16,45.1478
2016-05-13,45.1726
2016-05-12,45.0768
2016-05-11,45.007
2016-05-10,44.9355
2016-05-09,45.0057
2016-05-06,45.0599
2016-05-05,45.2386
2016-05-04,45.4667
2016-05-03,45.7515
2016-05-02,46.0011
2016-04-29,46.3731
2016-04-28,46.9559
2016-04-27,47.4179
2016-04-26,47.8132
2016-04-25,48.1426
2016-04-22,48.6399
2016-04-21,49.222
2016-04-20,49.1671
2016-04-19,49.0035
2016-04-18,48.7365
2016-04-15,48.6348
2016-04-14,48.548
2016-04-13,48.4575
2016-04-12,48.3667
2016-04-11,48.4035
2016-04-08,48.4248
2016-04-07,48.4154
2016-04-06,48.3645
2016-04-05,48.4028
2016-04-04,48.286
2016-04-01,48.0961
2016-03-31,47.9387
2016-03-30,47.7661
2016-03-29,47.5591
2016-03-28,47.5563
2016-03-24,47.4445
2016-03-23,47.3808
2016-03-22,47.2497
2016-03-21,47.1879
2016-03-18,47.1834
2016-03-17,46.8489
2016-03-16,46.5799
2016-03-15,46.4008
2016-03-14,46.3199
2016-03-11,46.2288
2016-03-10,46.0604
2016-03-09,45.8684
2016-03-08,45.8385
2016-03-07,46.0168
2016-03-04,46.085
2016-03-03,46.0028
2016-03-02,45.7901
2016-03-01,45.6404
2016-02-29,45.7412
2016-02-26,45.7895
2016-02-25,45.6023
2016-02-24,45.5448
2016-02-23,45.6795
2016-02-22,45.5191
2016-02-19,45.3348
2016-02-18,45.1706
2016-02-17,44.8991
2016-02-16,44.7327
2016-02-12,44.6455
2016-02-11,44.7363
2016-02-10,45.1544
2016-02-09,45.4287
2016-02-08,45.9341
2016-02-05,46.4482
2016-02-04,46.609
2016-02-03,46.7742
2016-02-02,46.7511
2016-02-01,46.5429
2016-01-29,46.1496
2016-01-28,45.6982
2016-01-27,45.7079
2016-01-26,45.6905
2016-01-25,45.7123
2016-01-22,45.7095
2016-01-21,45.8098
2016-01-20,46.0126
2016-01-19,46.46
2016-01-15,46.7134
2016-01-14,47.0563
2016-01-13,47.3405
2016-01-12,47.3357
2016-01-11,47.5332
2016-01-08,47.8236
2016-01-07,48.2059
2016-01-06,48.6086
2016-01-05,48.7838
2016-01-04,48.8787
2015-12-31,49.114
2015-12-30,49.065
2015-12-29,48.9211
2015-12-28,48.7804
2015-12-24,48.7924
2015-12-23,48.7072
2015-12-22,48.6344
2015-12-21,48.6843
2015-12-18,48.7668
2015-12-17,48.6936
2015-12-16,48.4887
2015-12-15,48.3986
2015-12-14,48.265
2015-12-11,48.362
2015-12-10,48.4062
2015-12-09,48.3271
2015-12-08,48.2344
2015-12-07,48.1015
2015-12-04,47.8765
2015-12-03,47.9282
2015-12-02,47.7234
2015-12-01,47.5064
2015-11-30,47.4191
2015-11-27,47.2869
2015-11-25,47.2702
2015-11-24,47.1931
2015-11-23,47.132
2015-11-20,46.9928
2015-11-19,46.8227
2015-11-18,46.6657
2015-11-17,46.6674
2015-11-16,46.6362
2015-11-13,46.6859
2015-11-12,46.7485
2015-11-11,46.7453
